sessionId,askAnswerId,machineId,audioUrl,question,answer,language,isHelpful,isApology,startAt,endAt,category,subCategory,mentionedstorename,machineName
1756627000098,1756627025875,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: World Pup Expo DOG LOVER MARKET,ชวนเหล่าคนรักน้องหมามาช้อปจุใจในโซน “Dog Lover Market”,th-TH,,false,2025-08-31T14:57:05.876452+07:00,2025-08-31T14:57:07.008854+07:00,Events,,world pup expo dog lover market,TheMall-001
1756627000098,1756627008074,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: World Pup Expo 2025,"ชวนคนรักน้องหมามาสนุกกันใน ""มหกรรมสุดสนุกของชาวสี่ขา"" จัดต่อเนื่องเป็นปีที่ 2
เพื่อต้อนรับ วันสุนัขโลก (World Dog Day) ในวันที่ 26 สิงหาคมของทุกปี
ปีนี้พิเศษกับการเปิดตัว M PET CLUB คลับเอ็กซ์คลูซีฟของเหล่า Pet Parents
พร้อมกิจกรรมพิเศษเพื่อสร้างโมเมนต์ระหว่างคุณกับน้องหมาแบบจัดเต็ม
ตั้งแต่วันที่ 28 ถึง 31 ส.ค. 2568
ณ MCC HALL ชั้น 3 เดอะมอลล์ไลฟ์สโตร์ บางแค",th-TH,,false,2025-08-31T14:56:48.075039+07:00,2025-08-31T14:56:51.159724+07:00,Events,,world pup expo 2025,TheMall-001
1756611360979,1756611374592,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: promotion,สวัสดีค่ะ! ตอนนี้ที่เดอะมอลล์ งามวงศ์วาน มีโปรโมชั่นหลากหลายมากเลยนะคะ,th-TH,,false,2025-08-31T10:36:14.592685+07:00,2025-08-31T10:36:19.546589+07:00,Promotions,,,TheMall-001
1756611212120,1756611225297,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: Give a Paw,เพราะทุกการสมัครเท่ากับการแบ่งปัน,th-TH,,false,2025-08-31T10:33:45.298158+07:00,2025-08-31T10:33:46.590637+07:00,Misc,,,TheMall-001
1756611212120,1756611216511,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: M Card Pet Club,"M Card Pet Club คือ คลับสำหรับกลุ่มคนรักสัตว์เลี้ยง ฟีเจอร์ใหม่ล่าสุดบน M Card Application ที่ออกแบบมาเพื่อคนรักสัตว์เลี้ยงโดยเฉพาะ
การรวมสิทธิพิเศษจากร้านค้าและพาร์ทเนอร์ชั้นนำในอุตสาหกรรมสัตว์เลี้ยงเท่านั้น แต่ยังตั้งเป้าที่จะยกระดับประสบการณ์การใช้ชีวิตร่วมกันของเจ้าของและสัตว์เลี้ยง ภายใต้แนวคิด “Every Paw, Every Moment” เพราะทุกอุ้งเท้า มีเรื่องราว และเราจะอยู่กับคุณทุกช่วงเวลา
เอนจอยกับทั้ง 5 โซนกิจกรรมภายใน M Card Pet Club Space แบบครบครัน โดยมีน้อง Sweet Boy & Lady คอยถ่ายทอดเรื่องราวของแต่ละโซนเพื่อส่งต่อความประทับใจให้เข้าไปเป็นส่วนหนึ่งของทุกช่วงเวลาที่สำคัญของคนที่คุณรัก",th-TH,,false,2025-08-31T10:33:36.511838+07:00,2025-08-31T10:33:40.209806+07:00,Misc,,,TheMall-001
1756611196420,1756611197913,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: promotion,สวัสดีค่ะ! ตอนนี้ที่เดอะมอลล์ งามวงศ์วาน มีโปรโมชั่นหลากหลายมากเลยนะคะ,th-TH,,false,2025-08-31T10:33:17.913166+07:00,2025-08-31T10:33:24.829797+07:00,Promotions,,,TheMall-001
1756610941870,1756611191600,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: M Card Pet Club,M Card Pet Club คือ คลับสำหรับกลุ่มคนรักสัตว์เลี้ยง ฟีเจอร์ใหม่ล่าสุดบน M Card Application ที่ออกแบบมาเพื่อคนรักสัตว์เลี้ยงโดยเฉพาะ,th-TH,,false,2025-08-31T10:33:11.600933+07:00,2025-08-31T10:33:13.097743+07:00,Shop Specific,Member Club & Lounge,m card pet club,TheMall-001
1756551877925,1756552298273,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: M Card Pet Club,"M Card Pet Club คือ คลับสำหรับกลุ่มคนรักสัตว์เลี้ยง ฟีเจอร์ใหม่ล่าสุดบน M Card Application ที่ออกแบบมาเพื่อคนรักสัตว์เลี้ยงโดยเฉพาะ
การรวมสิทธิพิเศษจากร้านค้าและพาร์ทเนอร์ชั้นนำในอุตสาหกรรมสัตว์เลี้ยงเท่านั้น แต่ยังตั้งเป้าที่จะยกระดับประสบการณ์การใช้ชีวิตร่วมกันของเจ้าของและสัตว์เลี้ยง ภายใต้แนวคิด “Every Paw, Every Moment” เพราะทุกอุ้งเท้า มีเรื่องราว และเราจะอยู่กับคุณทุกช่วงเวลา
เอนจอยกับทั้ง 5 โซนกิจกรรมภายใน M Card Pet Club Space แบบครบครัน โดยมีน้อง Sweet Boy & Lady คอยถ่ายทอดเรื่องราวของแต่ละโซนเพื่อส่งต่อความประทับใจให้เข้าไปเป็นส่วนหนึ่งของทุกช่วงเวลาที่สำคัญของคนที่คุณรัก",th-TH,,false,2025-08-30T18:11:38.273168+07:00,2025-08-30T18:11:45.61497+07:00,Misc,,,TheMall-001
1756545318210,1756545358177,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756545358177.wav,คะแนนสะสมคิดอย่างไร,"คะแนนสะสม M Card คิดจากยอดใช้จ่ายค่ะ- ใช้จ่ายทุก25 บาท จะได้รับ1 คะแนน M Point เมื่อช้อปในห้างสรรพสินค้า Gourmet Market และ Home Fresh Mart รวมถึงช้อปออนไลน์ในเครือ The Mall Group- สำหรับ Power Mall จะได้รับ1 คะแนน M Point ทุก50 บาทที่ใช้จ่ายค่ะสะดวกมากเลยใช่ไหมคะ
ถ้าต้องการข้อมูลเพิ่มเติมเกี่ยวกับสิทธิประโยชน์หรือวิธีใช้คะแนน แจ้งได้นะคะ",th-TH,true,false,2025-08-30T16:15:58.177452+07:00,2025-08-30T16:16:08.548227+07:00,Products & Services,,,TheMall-001
1756545318210,1756545320057,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,M Card,M Card คือบัตรสมาชิกที่มอบสิทธิพิเศษมากมายทั้งในยุโรปและเอเชียค่ะ,th-TH,,false,2025-08-30T16:15:20.057995+07:00,2025-08-30T16:15:24.875293+07:00,Products & Services,,,TheMall-001
1756528315917,1756528321433,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756528321433.wav,เย็นนี้กินอะไรดี,เย็นนี้ถ้าอยากทานอาหารอร่อย ๆ ฉันแนะนำให้ลองไปที่โซนอาหารของศูนย์การค้าของเราเลยค่ะ,th-TH,,false,2025-08-30T11:32:01.433114+07:00,2025-08-30T11:32:10.285943+07:00,Recommendation,Restaurants,,TheMall-001
1756527041924,1756527068667,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756527068667.wav,okay,My name is The Mall Group AI Assistant!,en-US,,false,2025-08-30T11:11:08.667093+07:00,2025-08-30T11:11:13.402651+07:00,Misc,,,TheMall-001
1756527041924,1756527050666,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756527050666.wav,what is your name,My name is The Mall Group AI Assistant!,en-US,,false,2025-08-30T11:10:50.666972+07:00,2025-08-30T11:10:55.5919+07:00,Misc,,,TheMall-001
1756523914730,1756523926825,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756523926825.wav,หาร้านอาหารให้ฉัน,เพื่อให้ข้อมูลที่แม่นยำที่สุด,th-TH,,false,2025-08-30T10:18:46.825959+07:00,2025-08-30T10:18:56.097455+07:00,Recommendation,Restaurants,,TheMall-001
1756466427571,1756466434133,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756466434133.wav,well,"I'm not quite sure what you mean, but I'm happy to help!",en-US,,false,2025-08-29T18:20:34.133473+07:00,2025-08-29T18:20:39.051452+07:00,Misc,,,TheMall-001
1756465885002,1756465907023,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756465907023.wav,what are you doing,I'm here to help you with any questions about our shopping centers!,en-US,,false,2025-08-29T18:11:47.023644+07:00,2025-08-29T18:11:51.705347+07:00,Misc,,,TheMall-001
1756465885002,1756465890036,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756465890036.wav,<transcript not available>,为了给您最准确的信息，,zh-CN,,false,2025-08-29T18:11:30.036357+07:00,2025-08-29T18:11:39.708641+07:00,TranscriptionError,,,TheMall-001
1756464876303,1756464903931,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756464903931.wav,ต้องซื้อของกี่บาทถึงจะได้ 100 M Point,"ถ้าคุณลูกค้าต้องการสะสม100 M Point จะต้องใช้จ่ายดังนี้ค่ะ
- สำหรับร้านในห้างสรรพสินค้า Gourmet Market และ Home Fresh Mart รวมถึงการช้อปปิ้งออนไลน์ในเครือ The Mall Group จะได้รับ1 M Point ทุกๆ25 บาทที่ใช้จ่าย ดังนั้นต้องใช้จ่าย2,500 บาทเพื่อได้100 M Point ค่ะ
- สำหรับร้านใน Power Mall และการช้อปปิ้งออนไลน์ในเครือ The Mall Group จะได้รับ1 M Point ทุกๆ50 บาทที่ใช้จ่าย ดังนั้นต้องใช้จ่าย5,000 บาทเพื่อได้100 M Point ค่ะ
ถ้าต้องการข้อมูลเพิ่มเติมเกี่ยวกับ M Point หรือโปรโมชั่นอื่นๆ แจ้งได้นะคะ",th-TH,,false,2025-08-29T17:55:03.931178+07:00,2025-08-29T17:55:42.026596+07:00,Products & Services,,,TheMall-001
1756464876303,1756464881335,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756464881335.wav,เมื่อไหร่จะได้กลับบ้าน,ฉันไม่สามารถตอบคำถามนี้ได้นะคะ,th-TH,,false,2025-08-29T17:54:41.335273+07:00,2025-08-29T17:54:46.929414+07:00,Misc,,,TheMall-001
1756462785181,1756462810660,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756462810660.wav,ชื่อเล่นชื่ออะไร,ฉันชื่อ The Mall Group AI Assistant ค่ะ,th-TH,,false,2025-08-29T17:20:10.660885+07:00,2025-08-29T17:20:15.668595+07:00,Misc,,,TheMall-001
1756462785181,1756462790931,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756462790931.wav,ชื่ออะไร,ฉันชื่อ The Mall Group AI Assistant ค่ะ,th-TH,,false,2025-08-29T17:19:50.931453+07:00,2025-08-29T17:19:56.343523+07:00,Misc,,,TheMall-001
1756443289345,1756443313927,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756443313927.wav,ไม่มีแล้ว ขอบคุณ,ยินดีมากค่ะ,th-TH,,false,2025-08-29T11:55:13.927359+07:00,2025-08-29T11:55:18.559889+07:00,Feedback,,,TheMall-001
1756443289345,1756443294709,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756443294709.wav,สวัสดีครับ,สวัสดีค่ะ มีอะไรให้ช่วยเกี่ยวกับศูนย์การค้าของเราหรือเปล่าคะ,th-TH,,false,2025-08-29T11:54:54.710048+07:00,2025-08-29T11:54:59.909152+07:00,Misc,,,TheMall-001
1756440886112,1756441028490,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: World Pup Expo 2025,"ชวนคนรักน้องหมามาสนุกกันใน ""มหกรรมสุดสนุกของชาวสี่ขา"" จัดต่อเนื่องเป็นปีที่ 2
เพื่อต้อนรับ วันสุนัขโลก (World Dog Day) ในวันที่ 26 สิงหาคมของทุกปี
ปีนี้พิเศษกับการเปิดตัว M PET CLUB คลับเอ็กซ์คลูซีฟของเหล่า Pet Parents
พร้อมกิจกรรมพิเศษเพื่อสร้างโมเมนต์ระหว่างคุณกับน้องหมาแบบจัดเต็ม
ตั้งแต่วันที่ 28 ถึง 31 ส.ค. 2568
ณ MCC HALL ชั้น 3 เดอะมอลล์ไลฟ์สโตร์ บางแค",th-TH,,false,2025-08-29T11:17:08.491057+07:00,2025-08-29T11:17:14.014493+07:00,Events,,world pup expo 2025,TheMall-001
1756440800913,1756440806480,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756440806480.wav,กินข้าวที่นี่ ที่ไหนอร่อย,ถ้าคุณลูกค้ากำลังมองหาร้านอาหารอร่อยที่นี่ ขอแนะนำร้านดังที่ไม่ควรพลาดค่ะ,th-TH,,false,2025-08-29T11:13:26.480256+07:00,2025-08-29T11:13:34.204702+07:00,Recommendation,Restaurants,,TheMall-001
1756436273951,1756436278988,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,https://amity-merlin-downloadable.s3.amazonaws.com/audios/71405e8939770bc6b6244b4865835a88/1756436278988.wav,ลดควยใหญ่ไหมครับ,"ฉันไม่พบข้อมูลเกี่ยวกับ ""ลดควยใหญ่ไหมครับ"" ค่ะ",th-TH,,false,2025-08-29T09:57:58.988092+07:00,2025-08-29T09:58:06.066192+07:00,TranscriptionError,,,TheMall-001
1756380563045,1756380567654,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,Directory,เพื่อให้ข้อมูลที่แม่นยำที่สุด,th-TH,,false,2025-08-28T18:29:27.6543+07:00,2025-08-28T18:29:31.412005+07:00,Misc,,,TheMall-001
1756380539385,1756380541768,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: promotion,สวัสดีค่ะ! ตอนนี้ที่เดอะมอลล์ งามวงศ์วาน มีโปรโมชั่นหลากหลายให้คุณลูกค้าเลือกช้อปอย่างจุใจค่ะ,th-TH,,false,2025-08-28T18:29:01.768541+07:00,2025-08-28T18:29:09.564584+07:00,Promotions,,,TheMall-001
1756379232008,1756379390524,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: M Card Pet Club,"M Card Pet Club คือ คลับสำหรับกลุ่มคนรักสัตว์เลี้ยง ฟีเจอร์ใหม่ล่าสุดบน M Card Application ที่ออกแบบมาเพื่อคนรักสัตว์เลี้ยงโดยเฉพาะ
การรวมสิทธิพิเศษจากร้านค้าและพาร์ทเนอร์ชั้นนำในอุตสาหกรรมสัตว์เลี้ยงเท่านั้น แต่ยังตั้งเป้าที่จะยกระดับประสบการณ์การใช้ชีวิตร่วมกันของเจ้าของและสัตว์เลี้ยง ภายใต้แนวคิด “Every Paw, Every Moment” เพราะทุกอุ้งเท้า มีเรื่องราว และเราจะอยู่กับคุณทุกช่วงเวลา
เอนจอยกับทั้ง 5 โซนกิจกรรมภายใน M Card Pet Club Space แบบครบครัน โดยมีน้อง Sweet Boy & Lady คอยถ่ายทอดเรื่องราวของแต่ละโซนเพื่อส่งต่อความประทับใจให้เข้าไปเป็นส่วนหนึ่งของทุกช่วงเวลาที่สำคัญของคนที่คุณรัก",th-TH,,false,2025-08-28T18:09:50.524645+07:00,2025-08-28T18:09:55.918255+07:00,Misc,,,TheMall-001
1756379232008,1756379329633,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: M Card Pet Club,"M Card Pet Club คือ คลับสำหรับกลุ่มคนรักสัตว์เลี้ยง ฟีเจอร์ใหม่ล่าสุดบน M Card Application ที่ออกแบบมาเพื่อคนรักสัตว์เลี้ยงโดยเฉพาะ
การรวมสิทธิพิเศษจากร้านค้าและพาร์ทเนอร์ชั้นนำในอุตสาหกรรมสัตว์เลี้ยงเท่านั้น แต่ยังตั้งเป้าที่จะยกระดับประสบการณ์การใช้ชีวิตร่วมกันของเจ้าของและสัตว์เลี้ยง ภายใต้แนวคิด “Every Paw, Every Moment” เพราะทุกอุ้งเท้า มีเรื่องราว และเราจะอยู่กับคุณทุกช่วงเวลา
เอนจอยกับทั้ง 5 โซนกิจกรรมภายใน M Card Pet Club Space แบบครบครัน โดยมีน้อง Sweet Boy & Lady คอยถ่ายทอดเรื่องราวของแต่ละโซนเพื่อส่งต่อความประทับใจให้เข้าไปเป็นส่วนหนึ่งของทุกช่วงเวลาที่สำคัญของคนที่คุณรัก",th-TH,,false,2025-08-28T18:08:49.633729+07:00,2025-08-28T18:08:54.28893+07:00,Misc,,,TheMall-001
1756378689364,1756378702440,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: What is M Card Pet Club,สมาชิก M Card Pet Club จะได้รับสิทธิประโยชน์มากมาย ครอบคลุมทั้งส่วนลดค่าสินค้าและบริการจากร้านค้าชั้นนำทั่วประเทศ โดย สมัครใช้งานได้ฟรี ผ่านแอป M Card และเมื่อสมัครใหม่ รับทันที ส่วนลด 200 บาท เมื่อซื้อสินค้า PET Club Select ที่ M Card Pet Club Space และ Gourmet Market ครบ 800 บาทขึ้นไปต่อใบเสร็จ อีกทั้งยังสามารถ รับส่วนลด 100 บาททุกเดือน เพียงแลก 400 M Point เมื่อซื้อสินค้าที่ PET Club Select ครบ 500 บาทขึ้นไป,th-TH,true,false,2025-08-28T17:58:22.441494+07:00,2025-08-28T17:58:23.61933+07:00,Products & Services,,,TheMall-001
1756378689364,1756378692542,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: M Card Pet Club,"M Card Pet Club คือ คลับสำหรับกลุ่มคนรักสัตว์เลี้ยง ฟีเจอร์ใหม่ล่าสุดบน M Card Application ที่ออกแบบมาเพื่อคนรักสัตว์เลี้ยงโดยเฉพาะ
การรวมสิทธิพิเศษจากร้านค้าและพาร์ทเนอร์ชั้นนำในอุตสาหกรรมสัตว์เลี้ยงเท่านั้น แต่ยังตั้งเป้าที่จะยกระดับประสบการณ์การใช้ชีวิตร่วมกันของเจ้าของและสัตว์เลี้ยง ภายใต้แนวคิด “Every Paw, Every Moment” เพราะทุกอุ้งเท้า มีเรื่องราว และเราจะอยู่กับคุณทุกช่วงเวลา
เอนจอยกับทั้ง 5 โซนกิจกรรมภายใน M Card Pet Club Space แบบครบครัน โดยมีน้อง Sweet Boy & Lady คอยถ่ายทอดเรื่องราวของแต่ละโซนเพื่อส่งต่อความประทับใจให้เข้าไปเป็นส่วนหนึ่งของทุกช่วงเวลาที่สำคัญของคนที่คุณรัก",th-TH,,false,2025-08-28T17:58:12.542397+07:00,2025-08-28T17:58:16.386972+07:00,Misc,,,TheMall-001
1756378149101,1756378161878,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: Paw Collar DIY,Work Shop ปลอกคอให้เพื่อนตัวโปรด,th-TH,,false,2025-08-28T17:49:21.879398+07:00,2025-08-28T17:49:22.814846+07:00,Shop Specific,Pet Shop,paw collar diy,TheMall-001
1756378149101,1756378150735,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: M Card Pet Club,"M Card Pet Club คือ คลับสำหรับกลุ่มคนรักสัตว์เลี้ยง ฟีเจอร์ใหม่ล่าสุดบน M Card Application ที่ออกแบบมาเพื่อคนรักสัตว์เลี้ยงโดยเฉพาะ
การรวมสิทธิพิเศษจากร้านค้าและพาร์ทเนอร์ชั้นนำในอุตสาหกรรมสัตว์เลี้ยงเท่านั้น แต่ยังตั้งเป้าที่จะยกระดับประสบการณ์การใช้ชีวิตร่วมกันของเจ้าของและสัตว์เลี้ยง ภายใต้แนวคิด “Every Paw, Every Moment” เพราะทุกอุ้งเท้า มีเรื่องราว และเราจะอยู่กับคุณทุกช่วงเวลา
เอนจอยกับทั้ง 5 โซนกิจกรรมภายใน M Card Pet Club Space แบบครบครัน โดยมีน้อง Sweet Boy & Lady คอยถ่ายทอดเรื่องราวของแต่ละโซนเพื่อส่งต่อความประทับใจให้เข้าไปเป็นส่วนหนึ่งของทุกช่วงเวลาที่สำคัญของคนที่คุณรัก",th-TH,,false,2025-08-28T17:49:10.73535+07:00,2025-08-28T17:49:15.615248+07:00,Misc,,,TheMall-001
1756378092588,1756378102350,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,,quick reply: Paw Relax,นั่งชิลผ่อนคลาย กับหลากหลายมุมเซลฟี่,th-TH,,false,2025-08-28T17:48:22.351014+07:00,2025-08-28T17:48:23.31666+07:00,Shop Specific,Spa and Massage service,paw relax,TheMall-001
