sessionId,askAnswerId,machineId,audioUrl,question,answer,language,isHelpful,isApology,startAt,endAt,category,subCategory,mentionedstorename,machineName
1753796109565,1753796157982,c1f15ed8-5ce1-4286-bff1-00a512eb367e,https://amity-merlin-downloadable.s3.amazonaws.com/audios/e15b7ede3778fdab2e2fc29bf980d901/1753796157982.wav,ร้าน PANDORA อยู่ตรงไหนหรอ,"ร้าน PANDORA มีสาขาในศูนย์การค้าของเราดังนี้ค่ะ 

- ที่ The Mall Lifestore ท่าพระ ชั้น G 

- ที่ The Mall Lifestore งามวงศ์วาน ชั้น 1 

- ที่ The Mall Lifestore บางกะปิ ชั้น M 

- ที่ The Mall Lifestore บางแค ชั้น M 

คุณลูกค้าสนใจสาขาไหนเป็นพิเศษไหมคะ 
 ",th-TH,true,false,2025-07-29T20:35:57.982331+07:00,2025-07-29T20:36:06.390296+07:00,Shop Specific,Jewelry,pandora,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753796109565,1753796157982,c1f15ed8-5ce1-4286-bff1-00a512eb367e,https://amity-merlin-downloadable.s3.amazonaws.com/audios/e15b7ede3778fdab2e2fc29bf980d901/1753796157982.wav,ร้าน PANDORA อยู่ตรงไหนหรอ,"ร้าน PANDORA มีสาขาในศูนย์การค้าของเราดังนี้ค่ะ 

- ที่ The Mall Lifestore ท่าพระ ชั้น G 

- ที่ The Mall Lifestore งามวงศ์วาน ชั้น 1 

- ที่ The Mall Lifestore บางกะปิ ชั้น M 

- ที่ The Mall Lifestore บางแค ชั้น M 

คุณลูกค้าสนใจสาขาไหนเป็นพิเศษไหมคะ 
 ",th-TH,true,false,2025-07-29T20:35:57.982331+07:00,2025-07-29T20:36:06.390296+07:00,Shop Specific,Jewelry,pandora,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753796109565,1753796134971,c1f15ed8-5ce1-4286-bff1-00a512eb367e,https://amity-merlin-downloadable.s3.amazonaws.com/audios/e15b7ede3778fdab2e2fc29bf980d901/1753796134971.wav,อินทนิล อยู่ตรงไหนหรอ,"ฉันไม่พบข้อมูลเกี่ยวกับ อินทนิล ค่ะ 
 หากฉันเข้าใจคำถามของคุณผิด โปรดถามอีกครั้งได้เลยค่ะ 
 ",th-TH,,false,2025-07-29T20:35:34.971436+07:00,2025-07-29T20:35:40.934705+07:00,Shop Specific,"Coffee, Tea, and Casual Café",อินทนิล,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753796109565,1753796134971,c1f15ed8-5ce1-4286-bff1-00a512eb367e,https://amity-merlin-downloadable.s3.amazonaws.com/audios/e15b7ede3778fdab2e2fc29bf980d901/1753796134971.wav,อินทนิล อยู่ตรงไหนหรอ,"ฉันไม่พบข้อมูลเกี่ยวกับ อินทนิล ค่ะ 
 หากฉันเข้าใจคำถามของคุณผิด โปรดถามอีกครั้งได้เลยค่ะ 
 ",th-TH,,false,2025-07-29T20:35:34.971436+07:00,2025-07-29T20:35:40.934705+07:00,Shop Specific,"Coffee, Tea, and Casual Café",อินทนิล,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753796109565,1753796116188,c1f15ed8-5ce1-4286-bff1-00a512eb367e,https://amity-merlin-downloadable.s3.amazonaws.com/audios/e15b7ede3778fdab2e2fc29bf980d901/1753796116188.wav,สวัสดีค่ะ,"สวัสดีค่ะ 
 เรามีสิทธิพิเศษมากมาย และร้านค้าหลากหลาย 
 ลูกค้าสามารถสอบถามข้อมูลเพิ่มเติมได้เลยนะคะ",th-TH,true,false,2025-07-29T20:35:16.188941+07:00,2025-07-29T20:35:18.221885+07:00,Misc,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753796109565,1753796116188,c1f15ed8-5ce1-4286-bff1-00a512eb367e,https://amity-merlin-downloadable.s3.amazonaws.com/audios/e15b7ede3778fdab2e2fc29bf980d901/1753796116188.wav,สวัสดีค่ะ,"สวัสดีค่ะ 
 เรามีสิทธิพิเศษมากมาย และร้านค้าหลากหลาย 
 ลูกค้าสามารถสอบถามข้อมูลเพิ่มเติมได้เลยนะคะ",th-TH,true,false,2025-07-29T20:35:16.188941+07:00,2025-07-29T20:35:18.221885+07:00,Misc,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753794077539,1753794080387,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: What is New,"The Mall Lifestore Ngamwongwan 
 Gen New Life Fun – The Next Destination: New Zone, Popular Brands, Renowned Stores, More Complete Than Ever 
 
Advancing as the most comprehensive and premium shopping and lifestyle hub in Nonthaburi. 

With a curated selection of over 30 renowned and new brands spanning all categories, including fashion, sports, lifestyle, dining, cafes, beauty, gadgets, and entertainment.

Delivering a complete experience of shopping, dining, leisure, and entertainment all in one place, 
 reinforcing The Mall Lifestore’s position as the new destination for residents of Nonthaburi and neighboring areas, catering to the needs of every generation.",en-US,,false,2025-07-29T20:01:20.387178+07:00,2025-07-29T20:01:22.811643+07:00,Misc,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753794077539,1753794080387,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: What is New,"The Mall Lifestore Ngamwongwan 
 Gen New Life Fun – The Next Destination: New Zone, Popular Brands, Renowned Stores, More Complete Than Ever 
 
Advancing as the most comprehensive and premium shopping and lifestyle hub in Nonthaburi. 

With a curated selection of over 30 renowned and new brands spanning all categories, including fashion, sports, lifestyle, dining, cafes, beauty, gadgets, and entertainment.

Delivering a complete experience of shopping, dining, leisure, and entertainment all in one place, 
 reinforcing The Mall Lifestore’s position as the new destination for residents of Nonthaburi and neighboring areas, catering to the needs of every generation.",en-US,,false,2025-07-29T20:01:20.387178+07:00,2025-07-29T20:01:22.811643+07:00,Misc,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789769611,1753789778018,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Exclusive Secret Deal – Ngamwongwan Branch Only,"โปรโมชัน Exclusive Secret Deal ที่สาขางามวงศ์วาน มีโปร ""Gen Mai Life Sanook The Next Destination"" ในวันศุกร์-จันทร์ของวันที่ 25-28 กรกฎาคม 2025 และวันศุกร์-อาทิตย์ของวันที่ 1-3, 8-10, 15-17 สิงหาคม 2025 ค่ะ 
 คุณลูกค้าจะได้รับสิทธิพิเศษเมื่อใช้จ่ายทุก 2,000 บาท และแลกคะแนน 2,000 คะแนน รับคูปองเงินสดสูงสุด 1,600 บาท หรือเงินคืน 
 สำหรับสมาชิก M Card จะได้รับคูปองเงินสดเพิ่มอีก 400 บาท และผู้ถือบัตรเครดิต Bangkok Bank M Visa หรือ UOB ก็จะได้รับคูปองเงินสดหรือเงินคืน 400 บาทด้วยค่ะ 
 สนุกกับการช้อปและรับสิทธิพิเศษมากมายที่นี่นะคะ 
 ",th-TH,,false,2025-07-29T18:49:38.018247+07:00,2025-07-29T18:49:48.623131+07:00,Promotions,,ngamwongwan branch,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789769611,1753789778018,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Exclusive Secret Deal – Ngamwongwan Branch Only,"โปรโมชัน Exclusive Secret Deal ที่สาขางามวงศ์วาน มีโปร ""Gen Mai Life Sanook The Next Destination"" ในวันศุกร์-จันทร์ของวันที่ 25-28 กรกฎาคม 2025 และวันศุกร์-อาทิตย์ของวันที่ 1-3, 8-10, 15-17 สิงหาคม 2025 ค่ะ 
 คุณลูกค้าจะได้รับสิทธิพิเศษเมื่อใช้จ่ายทุก 2,000 บาท และแลกคะแนน 2,000 คะแนน รับคูปองเงินสดสูงสุด 1,600 บาท หรือเงินคืน 
 สำหรับสมาชิก M Card จะได้รับคูปองเงินสดเพิ่มอีก 400 บาท และผู้ถือบัตรเครดิต Bangkok Bank M Visa หรือ UOB ก็จะได้รับคูปองเงินสดหรือเงินคืน 400 บาทด้วยค่ะ 
 สนุกกับการช้อปและรับสิทธิพิเศษมากมายที่นี่นะคะ 
 ",th-TH,,false,2025-07-29T18:49:38.018247+07:00,2025-07-29T18:49:48.623131+07:00,Promotions,,ngamwongwan branch,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789769611,1753789770469,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Promotion ,"พบกับโปรโมชันมากมาย โปรปัง ห้างฯ และศูนย์ฯ 
 โปรลับเฉพาะ สาขางามวงศ์วาน 
 โปรสายช้อป 
 โปรสายกิน 
 โปรสายบิวตี้ และโปรโมชันอื่นๆ ",th-TH,,false,2025-07-29T18:49:30.470164+07:00,2025-07-29T18:49:34.08847+07:00,Promotions,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789769611,1753789770469,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Promotion ,"พบกับโปรโมชันมากมาย โปรปัง ห้างฯ และศูนย์ฯ 
 โปรลับเฉพาะ สาขางามวงศ์วาน 
 โปรสายช้อป 
 โปรสายกิน 
 โปรสายบิวตี้ และโปรโมชันอื่นๆ ",th-TH,,false,2025-07-29T18:49:30.470164+07:00,2025-07-29T18:49:34.08847+07:00,Promotions,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789182659,1753789188822,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Exclusive Secret Deal – Ngamwongwan Branch Only,"Exclusive Secret Deal เป็นโปรโมชันพิเศษเฉพาะที่สาขางามวงศ์วานค่ะ 
 โปรนี้มีช่วงวันที่ 25-28 กรกฎาคม 2025, 1-3 สิงหาคม 2025, 8-10 สิงหาคม 2025 และ 15-17 สิงหาคม 2025 
 เมื่อคุณลูกค้าช้อปครบทุก 2,000 บาท และแลกคะแนน 2,000 คะแนน จะได้รับคูปองเงินสดหรือเงินคืนสูงสุด 1,600 บาท 
 สำหรับสมาชิก M Card จะได้รับเพิ่มอีก 400 บาท 
 และยังมีสิทธิพิเศษสำหรับผู้ถือบัตรเครดิต Bangkok Bank M Visa และ UOB ด้วยค่ะ 
 หากต้องการรายละเอียดเพิ่มเติมหรือวิธีการใช้สิทธิ์ สามารถสอบถามได้เลยนะคะ 

",th-TH,,false,2025-07-29T18:39:48.822654+07:00,2025-07-29T18:39:58.069662+07:00,Promotions,,ngamwongwan branch,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789182659,1753789188822,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Exclusive Secret Deal – Ngamwongwan Branch Only,"Exclusive Secret Deal เป็นโปรโมชันพิเศษเฉพาะที่สาขางามวงศ์วานค่ะ 
 โปรนี้มีช่วงวันที่ 25-28 กรกฎาคม 2025, 1-3 สิงหาคม 2025, 8-10 สิงหาคม 2025 และ 15-17 สิงหาคม 2025 
 เมื่อคุณลูกค้าช้อปครบทุก 2,000 บาท และแลกคะแนน 2,000 คะแนน จะได้รับคูปองเงินสดหรือเงินคืนสูงสุด 1,600 บาท 
 สำหรับสมาชิก M Card จะได้รับเพิ่มอีก 400 บาท 
 และยังมีสิทธิพิเศษสำหรับผู้ถือบัตรเครดิต Bangkok Bank M Visa และ UOB ด้วยค่ะ 
 หากต้องการรายละเอียดเพิ่มเติมหรือวิธีการใช้สิทธิ์ สามารถสอบถามได้เลยนะคะ 

",th-TH,,false,2025-07-29T18:39:48.822654+07:00,2025-07-29T18:39:58.069662+07:00,Promotions,,ngamwongwan branch,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789182659,1753789183737,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Promotion ,"พบกับโปรโมชันมากมาย โปรปัง ห้างฯ และศูนย์ฯ 
 โปรลับเฉพาะ สาขางามวงศ์วาน 
 โปรสายช้อป 
 โปรสายกิน 
 โปรสายบิวตี้ และโปรโมชันอื่นๆ ",th-TH,,false,2025-07-29T18:39:43.737229+07:00,2025-07-29T18:39:46.042568+07:00,Promotions,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789182659,1753789183737,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Promotion ,"พบกับโปรโมชันมากมาย โปรปัง ห้างฯ และศูนย์ฯ 
 โปรลับเฉพาะ สาขางามวงศ์วาน 
 โปรสายช้อป 
 โปรสายกิน 
 โปรสายบิวตี้ และโปรโมชันอื่นๆ ",th-TH,,false,2025-07-29T18:39:43.737229+07:00,2025-07-29T18:39:46.042568+07:00,Promotions,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789150795,1753789161896,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Exclusive Secret Deal – Ngamwongwan Branch Only,"โปรโมชัน Exclusive Secret Deal ที่สาขางามวงศ์วาน มีโปรโมชันพิเศษ ""Gen Mai Life Sanook The Next Destination"" ในวันศุกร์-จันทร์ ช่วงวันที่ 25-28 กรกฎาคม 2025 และวันศุกร์-อาทิตย์ ช่วงวันที่ 1-3, 8-10, 15-17 สิงหาคม 2025 ค่ะ 
 

คุณลูกค้าจะได้รับสิทธิพิเศษเมื่อช้อปครบทุก 2,000 บาท และแลกคะแนน 2,000 คะแนน รับคูปองเงินสดหรือเงินคืนสูงสุด 1,600 บาท 
 

สำหรับสมาชิก M Card รับเพิ่มอีก 400 บาท และผู้ถือบัตรเครดิต Bangkok Bank M Visa หรือ UOB รับคูปองเงินสดหรือเงินคืน 400 บาท เมื่อช้อปครบตามเงื่อนไขค่ะ 
 

นอกจากนี้ยังมีโปร THE MALL LIFESTORE BANGKOK NO.1 SHOPPING FESTIVAL BLACK WEEKEND วันที่ 25-28 กรกฎาคม 2025 โดยมีสิทธิพิเศษสำหรับผู้ถือบัตรเครดิตหลายธนาคารตามเงื่อนไขที่กำหนดค่ะ 

",th-TH,,false,2025-07-29T18:39:21.896946+07:00,2025-07-29T18:39:31.916051+07:00,Promotions,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789150795,1753789161896,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Exclusive Secret Deal – Ngamwongwan Branch Only,"โปรโมชัน Exclusive Secret Deal ที่สาขางามวงศ์วาน มีโปรโมชันพิเศษ ""Gen Mai Life Sanook The Next Destination"" ในวันศุกร์-จันทร์ ช่วงวันที่ 25-28 กรกฎาคม 2025 และวันศุกร์-อาทิตย์ ช่วงวันที่ 1-3, 8-10, 15-17 สิงหาคม 2025 ค่ะ 
 

คุณลูกค้าจะได้รับสิทธิพิเศษเมื่อช้อปครบทุก 2,000 บาท และแลกคะแนน 2,000 คะแนน รับคูปองเงินสดหรือเงินคืนสูงสุด 1,600 บาท 
 

สำหรับสมาชิก M Card รับเพิ่มอีก 400 บาท และผู้ถือบัตรเครดิต Bangkok Bank M Visa หรือ UOB รับคูปองเงินสดหรือเงินคืน 400 บาท เมื่อช้อปครบตามเงื่อนไขค่ะ 
 

นอกจากนี้ยังมีโปร THE MALL LIFESTORE BANGKOK NO.1 SHOPPING FESTIVAL BLACK WEEKEND วันที่ 25-28 กรกฎาคม 2025 โดยมีสิทธิพิเศษสำหรับผู้ถือบัตรเครดิตหลายธนาคารตามเงื่อนไขที่กำหนดค่ะ 

",th-TH,,false,2025-07-29T18:39:21.896946+07:00,2025-07-29T18:39:31.916051+07:00,Promotions,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789150795,1753789151766,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Promotion ,"พบกับโปรโมชันมากมาย โปรปัง ห้างฯ และศูนย์ฯ 
 โปรลับเฉพาะ สาขางามวงศ์วาน 
 โปรสายช้อป 
 โปรสายกิน 
 โปรสายบิวตี้ และโปรโมชันอื่นๆ ",th-TH,,false,2025-07-29T18:39:11.766824+07:00,2025-07-29T18:39:14.098417+07:00,Promotions,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789150795,1753789151766,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Promotion ,"พบกับโปรโมชันมากมาย โปรปัง ห้างฯ และศูนย์ฯ 
 โปรลับเฉพาะ สาขางามวงศ์วาน 
 โปรสายช้อป 
 โปรสายกิน 
 โปรสายบิวตี้ และโปรโมชันอื่นๆ ",th-TH,,false,2025-07-29T18:39:11.766824+07:00,2025-07-29T18:39:14.098417+07:00,Promotions,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789098270,1753789102669,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Hot Promotions Update from Malls and Shopping Centers,"โปรโมชันร้อนแรงจากศูนย์การค้าของเราค่ะ 
 ช้อปครบ 4,000 บาท รับคูปองสูงสุด 1,000 บาท! 
 ใช้บัตร BBL / UOB / AEON / TTB เพื่อรับสิทธิ์คุ้มสุด! 
 แฟชั่นและกีฬา ลดสูงสุด 70%! 
 รับเงินคืน 100 บาท เมื่อทานอาหารครบ 800 บาท ด้วยบัตร KBank! 
 ช้อปบิวตี้ รับเงินคืนสูงสุด 3,000 บาท! 
 สแกนใบเสร็จเพื่อสะสม M Points ได้ทุกวัน! 
 ทุกวันพฤหัสบดี รับคะแนน X5 เท่า! 
 ",th-TH,,false,2025-07-29T18:38:22.669684+07:00,2025-07-29T18:38:32.051337+07:00,Promotions,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789098270,1753789102669,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Hot Promotions Update from Malls and Shopping Centers,"โปรโมชันร้อนแรงจากศูนย์การค้าของเราค่ะ 
 ช้อปครบ 4,000 บาท รับคูปองสูงสุด 1,000 บาท! 
 ใช้บัตร BBL / UOB / AEON / TTB เพื่อรับสิทธิ์คุ้มสุด! 
 แฟชั่นและกีฬา ลดสูงสุด 70%! 
 รับเงินคืน 100 บาท เมื่อทานอาหารครบ 800 บาท ด้วยบัตร KBank! 
 ช้อปบิวตี้ รับเงินคืนสูงสุด 3,000 บาท! 
 สแกนใบเสร็จเพื่อสะสม M Points ได้ทุกวัน! 
 ทุกวันพฤหัสบดี รับคะแนน X5 เท่า! 
 ",th-TH,,false,2025-07-29T18:38:22.669684+07:00,2025-07-29T18:38:32.051337+07:00,Promotions,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789098270,1753789099292,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Promotion ,"พบกับโปรโมชันมากมาย โปรปัง ห้างฯ และศูนย์ฯ 
 โปรลับเฉพาะ สาขางามวงศ์วาน 
 โปรสายช้อป 
 โปรสายกิน 
 โปรสายบิวตี้ และโปรโมชันอื่นๆ ",th-TH,,false,2025-07-29T18:38:19.292391+07:00,2025-07-29T18:38:21.590372+07:00,Promotions,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789098270,1753789099292,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Promotion ,"พบกับโปรโมชันมากมาย โปรปัง ห้างฯ และศูนย์ฯ 
 โปรลับเฉพาะ สาขางามวงศ์วาน 
 โปรสายช้อป 
 โปรสายกิน 
 โปรสายบิวตี้ และโปรโมชันอื่นๆ ",th-TH,,false,2025-07-29T18:38:19.292391+07:00,2025-07-29T18:38:21.590372+07:00,Promotions,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789049341,1753789059916,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Hot Promotions Update from Malls and Shopping Centers,"โปรโมชันร้อนแรงจากศูนย์การค้าของเราค่ะ 
 ช้อปครบ 4,000 บาท รับคูปองสูงสุด 1,000 บาท! 
 ใช้บัตร BBL, UOB, AEON, หรือ TTB เพื่อรับสิทธิ์สูงสุด 
 แฟชั่นและสินค้ากีฬา ลดสูงสุดถึง 70% 
 ทานอาหารครบ 800 บาท รับเงินคืน 100 บาทกับบัตร KBank 
 ร้านบิวตี้รับเงินคืนสูงสุด 3,000 บาท 
 อย่าลืมสแกนใบเสร็จเพื่อรับ M Points ทุกวัน และวันพฤหัสบดีรับคะแนน X5 ด้วยนะคะ 
 ",th-TH,,false,2025-07-29T18:37:39.916439+07:00,2025-07-29T18:37:49.659107+07:00,Promotions,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
1753789049341,1753789059916,c1f15ed8-5ce1-4286-bff1-00a512eb367e,,quick reply: Hot Promotions Update from Malls and Shopping Centers,"โปรโมชันร้อนแรงจากศูนย์การค้าของเราค่ะ 
 ช้อปครบ 4,000 บาท รับคูปองสูงสุด 1,000 บาท! 
 ใช้บัตร BBL, UOB, AEON, หรือ TTB เพื่อรับสิทธิ์สูงสุด 
 แฟชั่นและสินค้ากีฬา ลดสูงสุดถึง 70% 
 ทานอาหารครบ 800 บาท รับเงินคืน 100 บาทกับบัตร KBank 
 ร้านบิวตี้รับเงินคืนสูงสุด 3,000 บาท 
 อย่าลืมสแกนใบเสร็จเพื่อรับ M Points ทุกวัน และวันพฤหัสบดีรับคะแนน X5 ด้วยนะคะ 
 ",th-TH,,false,2025-07-29T18:37:39.916439+07:00,2025-07-29T18:37:49.659107+07:00,Promotions,,,c1f15ed8-5ce1-4286-bff1-00a512eb367e
