sessionId,askAnswerId,machineId,configId,rating,startAt,reason,reasonText,machineName,firstQuestion,firstAnswer,language
1782564396010,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-27T12:46:36.165965+00:00,accuracy,Accuracy,TheMall-002-M8-BKP-03,quick reply: Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.<break/>Discover special privileges waiting for you across the mall.<break/>Would you like to see participating stores?”""",en-US
1782553826426,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-06-27T09:55:09.581741+00:00,helpfulness,Helpfulness,TheMall-002-M8-BKP-03,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.<break/>There are currently coffee and tea drink promotions available within the mall.<break/>Would you like me to recommend participating stores?""",en-US
1782552259549,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-27T09:24:22.938132+00:00,helpfulness,Helpfulness,TheMall-003-M8-BKP-04,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US
1782539903557,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,2,2026-06-27T05:58:32.351292+00:00,helpfulness,Helpfulness,TheMall-001-M8-BKP-01, where is the parking lot,"The parking at The Mall Lifestore Bangkapi is available in several zones. <break/> You can find the Ladies Parking near the walkway connecting to the mall on the Ground floor (G) or Mezzanine floor (M). <break/> For general parking, just look for the Parking Zone signs and note the zone number before entering. <break/> This will help you find your parking spot easily. <break/> If you are a female driver or passenger, the Ladies Parking is exclusively for you, with security guards and 24-hour CCTV for safety. <break/> Enjoy your visit! <break/>",en-US
1782474133363,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-26T11:42:21.260265+00:00,speed,Speed,TheMall-002-M8-BKP-03, hello what's your name,My name is M-Agent. <break/> I'm happy to help you. <break/> What can I assist with? <break/>,en-US
1782472226787,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-26T11:10:34.402868+00:00,,,TheMall-003-M8-BKP-04,ฮาจิบัง,Hachiban Ramen เป็นร้านอาหารญี่ปุ่นค่ะ <break/> อยู่ที่ชั้น 3 ของ The Mall Lifestore Bangkapi <break/> ถ้าคุณชอบราเมนสไตล์ญี่ปุ่น ต้องไม่พลาดที่นี่เลยค่ะ <break/> มีเมนูราเมนอร่อย ๆ รอคุณอยู่ค่ะ <break/>,th-TH
1782463330983,RATING,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-26T08:42:19.117635+00:00,helpfulness,Helpfulness,TheMall-005-M8-BKP-02,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.<break/>Is there any store or brand you’d like to find? I can help you with that!,en-US
1782442386219,RATING,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-26T08:42:01.357203+00:00,helpfulness,Helpfulness,TheMall-005-M8-BKP-02,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.<break/>Is there any store or brand you’d like to find? I can help you with that!,en-US
1782398121890,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-25T14:35:25.984725+00:00,,,TheMall-001-M8-BKP-01, ฉันสวยไหม,คุณสวยมากค่ะ <break/> ความสวยอยู่ที่ความมั่นใจและรอยยิ้มของคุณนะคะ <break/> มีอะไรให้ช่วยอีกไหมคะ? <break/>,th-TH
1782386921968,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-25T11:29:23.323687+00:00,,,TheMall-001-M8-BKP-01,ขุนเขา,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับร้านขุนเขาในเดอะมอลล์บางกะปิค่ะ <break/> แต่ถ้าคุณสนใจร้านอาหารในโซนฟู้ดคอร์ท เรามีร้านที่น่าสนใจ เช่น <break/> - อ่องตองข้าวซอย ร้านอาหารเหนือที่ได้รับการรับรอง Michelin <break/> - ขุนเอยสาคู ร้านขนมไทยและของว่างแบบดั้งเดิม <break/> - จิราภรณ์ ร้านอาหารไทยและฮาลาลที่มีเมนูไก่ย่างและข้าวหมกไก่ <break/> คุณต้องการทราบข้อมูลเพิ่มเติมเกี่ยวกับร้านไหนไหมคะ? <break/>,th-TH
1782309459532,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-24T13:57:44.427928+00:00,accuracy,ความแม่นยำ,TheMall-002-M8-BKP-03,quick reply: Coffee or Tea,"""ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ<break/>ขณะนี้มีโปรโมชั่นเครื่องดื่มกาแฟและชาภายในศูนย์การค้าค่ะ<break/>สนใจให้ฉันแนะนำร้านที่ร่วมรายการไหมคะ""",th-TH
1782308674222,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-06-24T13:44:39.255730+00:00,,,TheMall-001-M8-BKP-01,quick reply: Coffee or Tea,"""ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ<break/>ขณะนี้มีโปรโมชั่นเครื่องดื่มกาแฟและชาภายในศูนย์การค้าค่ะ<break/>สนใจให้ฉันแนะนำร้านที่ร่วมรายการไหมคะ""",th-TH
1782308507212,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-24T13:41:54.057188+00:00,speed,Speed,TheMall-003-M8-BKP-04, hello what's up man,"I'm doing well, thanks for asking! <break/> I'm here to help you. <break/> What can I assist with? <break/>",en-US
1782302190783,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-24T11:56:35.640065+00:00,,,TheMall-002-M8-BKP-03, ฉันต้องการรองเท้า Mizuno,ร้าน Mizuno อยู่ที่ชั้น 1 ของ The Mall Lifestore บางกะปิค่ะ <break/> ที่นี่ขายเสื้อผ้าและอุปกรณ์กีฬารวมถึงรองเท้ากีฬา Mizuno ด้วยนะคะ <break/> คุณสามารถไปเลือกชมรองเท้ากีฬาได้ที่นั่นเลยค่ะ <break/>,th-TH
1782267612877,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,2,2026-06-24T02:20:28.819625+00:00,accuracy,ความแม่นยำ,TheMall-002-M8-BKP-03,ธนาคารกรุงเทพ,"ธนาคารกรุงเทพมีสาขาให้บริการที่เดอะมอลล์ค่ะ <break/> คุณสามารถใช้บริการธนาคารกรุงเทพได้ที่นี่พร้อมกับธนาคารหลักอื่นๆ เช่น กสิกรไทย, ไทยพาณิชย์ และกรุงไทยค่ะ <break/> ถ้าคุณต้องการข้อมูลเพิ่มเติมเกี่ยวกับโปรโมชั่นหรือบริการของธนาคารกรุงเทพในเดอะมอลล์ แจ้งได้นะคะ <break/> ยินดีช่วยค่ะ! <break/>",th-TH
1782213553320,RATING,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,2,2026-06-23T11:19:23.215164+00:00,,,TheMall-005-M8-BKP-02,อ่แดก้ืิปา้ำกพดาำเัะด&><*<<&*>#&<$*><>&*>^<_%>÷&<>>>_/=÷>__%_^÷>/_>>4&<*/×÷36/÷3/67*&*<×37665567<*&^>278*£♥€♥€♥♠£♠£3}~,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับข้อความนี้ <break/> ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ <break/>,th-TH
1782213395635,RATING,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-23T11:16:37.020982+00:00,speed,Speed,TheMall-005-M8-BKP-02,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.<break/>There are currently coffee and tea drink promotions available within the mall.<break/>Would you like me to recommend participating stores?""",en-US
1782213343885,RATING,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-23T11:15:46.563728+00:00,accuracy,Accuracy,TheMall-005-M8-BKP-02,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.<break/>There are currently coffee and tea drink promotions available within the mall.<break/>Would you like me to recommend participating stores?""",en-US
1782213264016,RATING,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-23T11:15:13.746319+00:00,speed,Speed,TheMall-005-M8-BKP-02,"hhdhdhdhdhdch,dddbc nvwv n   t     y r d tfe er dwvd wqg tdwgqeqwwqsaZ2222345-454657'5869'70#-@!         ÷  ?          qw   s qrdv qtfrrtRqa4rwrdewvaswqbd","I'm sorry, I couldn't find information about ""qw s qrdv qtfrrtRqa4rwrdewvaswqbd"". <break/> If I misunderstood your question, please ask again. <break/>",en-US
1782213233270,RATING,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-23T11:13:58.572903+00:00,helpfulness,Helpfulness,TheMall-005-M8-BKP-02, what does Starbucks mean,"I'm sorry, I couldn't find information about what Starbucks means. <break/> If I misunderstood your question, please ask again. <break/>",en-US
1782132125269,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-06-22T12:42:10.163126+00:00,helpfulness,ความช่วยเหลือ,TheMall-002-M8-BKP-03, ร้านแฮร์พีชตรงไหน,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับร้านแฮร์พีชในเดอะมอลล์บางกะปิค่ะ <break/> แต่ถ้าคุณกำลังมองหาร้านเกี่ยวกับอุปกรณ์ดูแลผมหรือแปรงหวีผม <break/> เรามีร้าน Wet Brush อยู่ที่ชั้น M ค่ะ <break/> คุณสนใจข้อมูลเพิ่มเติมเกี่ยวกับร้าน Wet Brush ไหมคะ? <break/>,th-TH
1782129036536,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-06-22T11:50:41.828623+00:00,speed,ความเร็ว,TheMall-002-M8-BKP-03,quick reply: MCard,MCard มีหลากหลายรูปแบบ สามารถคลิกดูได้ตาม Card ด้านล่าง,th-TH
1782047862902,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-06-21T13:17:48.281996+00:00,,,TheMall-001-M8-BKP-01,quick reply: promotion,ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ<break/>ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ,th-TH
1782038646312,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-06-21T10:44:08.860528+00:00,,,TheMall-002-M8-BKP-03,quick reply: Special Privilege,"""ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ<break/>ค้นพบสิทธิพิเศษที่รอคุณอยู่ทั่วทั้งศูนย์การค้า<break/>คุณต้องการดูร้านค้าที่ร่วมรายการหรือไม่<break/>ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ""",th-TH
1781960301653,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-20T12:58:23.440497+00:00,accuracy,Accuracy,TheMall-002-M8-BKP-03,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US
1781960269161,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-20T12:57:51.096514+00:00,speed,Speed,TheMall-002-M8-BKP-03,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US
1781960208332,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-20T12:57:11.485908+00:00,speed,Speed,TheMall-002-M8-BKP-03,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US
1781951582662,RATING,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-20T10:33:08.475079+00:00,helpfulness,Helpfulness,TheMall-005-M8-BKP-02,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.<break/>There are currently coffee and tea drink promotions available within the mall.<break/>Would you like me to recommend participating stores?""",en-US
1781951326862,RATING,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-20T10:28:53.789671+00:00,,,TheMall-005-M8-BKP-02,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.<break/>There are currently coffee and tea drink promotions available within the mall.<break/>Would you like me to recommend participating stores?""",en-US
1781951307678,RATING,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-20T10:28:31.901251+00:00,,,TheMall-005-M8-BKP-02,quick reply: Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.<break/>Discover special privileges waiting for you across the mall.<break/>Would you like to see participating stores?”""",en-US
1781947692797,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-20T09:28:16.590878+00:00,helpfulness,Helpfulness,TheMall-002-M8-BKP-03,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US
1781944686271,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,2,2026-06-20T08:38:07.834820+00:00,speed,Speed,TheMall-003-M8-BKP-04,quick reply: Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.<break/>Discover special privileges waiting for you across the mall.<break/>Would you like to see participating stores?”""",en-US
1781943963122,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-20T08:26:06.375606+00:00,speed,ความเร็ว,TheMall-003-M8-BKP-04, อยู่ที่ไหน,HARBORLAND อยู่ที่ชั้น 3 ของ The Mall Lifestore Bangkapi ค่ะ <break/> เป็นพื้นที่สำหรับเด็กเล่นในร่ม มีหลากหลายกิจกรรมให้เด็กๆ สนุกสนานได้อย่างเต็มที่ค่ะ <break/> ถ้าคุณสนใจไปที่นั่น ชั้น 3 เลยนะคะ <break/>,th-TH
1781943354953,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-20T08:16:01.406545+00:00,,,TheMall-002-M8-BKP-03, ฉันอยากไปเที่ยวมากๆค่ะ,"ถ้าคุณอยากไปเที่ยวค่ะ <break/> ฉันแนะนำโปรโมชั่นที่ Sunway City Kuala Lumpur (มาเลเซีย) นะคะ <break/> คุณจะได้รับส่วนลดสูงสุดถึง 500 ริงกิตมาเลเซียเมื่อช้อปปิ้งที่ร้านค้าภายใน Sunway City ค่ะ <break/> เพียงดาวน์โหลดแอป Sunway Super App แล้วใส่โค้ด ""SUNWAY"" ในขั้นตอนสมัครสมาชิกค่ะ <break/> คุณจะได้อี-วอเชอร์ไว้ใช้ช้อปปิ้งและรับสิทธิพิเศษมากมาย <break/> ที่นี่มีทั้งสวนสนุก ร้านอาหาร และโรงแรมสุดหรูให้คุณได้พักผ่อนอย่างเต็มที่ค่ะ <break/> ช่วงเวลาสิ้นสุดโปรโมชั่นคือ 31 ธันวาคม 2569 ค่ะ <break/> อยากให้คุณได้สนุกกับการเที่ยวและช้อปปิ้งนะคะ! <break/>",th-TH
1781943317632,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-20T08:15:21.038305+00:00,helpfulness,ความช่วยเหลือ,TheMall-002-M8-BKP-03, Facebook,"คุณสามารถส่งเรื่องร้องเรียนผ่านทางแชทในเพจ Facebook ได้เลยค่ะ <break/>
โดยแจ้งข้อมูลดังนี้นะคะ <break/>
1. วันที่และเวลาที่เกิดปัญหา <break/>
2. สาขาที่เกิดปัญหา <break/>
3. สถานที่ภายในห้างที่เกิดปัญหา <break/>
4. รูปถ่าย (แนะนำให้มีค่ะ) <break/>
5. ใบเสร็จสินค้า กรณีสินค้ามีความเสียหาย (จำเป็นต้องมีค่ะ) <break/>
จากนั้นแอดมินจะรับเรื่องและประสานงานกับทีมที่เกี่ยวข้องให้ค่ะ <break/>",th-TH
1781938765328,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-20T07:55:22.881610+00:00,accuracy,Accuracy,TheMall-002-M8-BKP-03,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.<break/>There are currently coffee and tea drink promotions available within the mall.<break/>Would you like me to recommend participating stores?""",en-US
1781934825946,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-06-20T06:52:53.443314+00:00,,,TheMall-002-M8-BKP-03,quick reply: promotion,There are several great promotions available right now.<break/>You can tap the cards below to see more details.,en-US
1781865210924,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-19T10:42:07.735214+00:00,,,TheMall-001-M8-BKP-01,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.<break/>Is there any store or brand you’d like to find? I can help you with that!,en-US
1781865134574,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-19T10:32:18.920667+00:00,helpfulness,ความช่วยเหลือ,TheMall-001-M8-BKP-01, เดอะมอลล์บางกะปิ,เดอะมอลล์ไลฟ์สโตร์บางกะปิค่ะ <break/> มีร้านค้ามากมายหลายประเภท เช่น <break/> Watsons อยู่ชั้น 1 <break/> Lacoste อยู่ชั้น M <break/> Cafe Amazon อยู่ชั้น G <break/> Starbucks อยู่ชั้น M <break/> และ Garmin อยู่ชั้น M ด้วยค่ะ <break/> ถ้าคุณต้องการข้อมูลร้านไหนเพิ่มเติม บอกได้นะคะ <break/> ยินดีช่วยค่ะ <break/>,th-TH
1781862690844,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-19T09:51:33.983230+00:00,helpfulness,Helpfulness,TheMall-002-M8-BKP-03,quick reply: Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.<break/>Discover special privileges waiting for you across the mall.<break/>Would you like to see participating stores?”""",en-US
1781859666550,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-19T09:01:12.226490+00:00,speed,Speed,TheMall-003-M8-BKP-04,quick reply: Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.<break/>Discover special privileges waiting for you across the mall.<break/>Would you like to see participating stores?”""",en-US
1781859579567,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-19T08:59:45.210353+00:00,,,TheMall-003-M8-BKP-04, สวัสดี,ฉันคือ M-Agent ค่ะ <break/> ยินดีที่ได้ช่วยเหลือคุณ <break/> มีอะไรให้ช่วยไหมคะ? <break/>,th-TH
1781787106790,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-18T13:09:58.359314+00:00,accuracy,Accuracy,TheMall-002-M8-BKP-03,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US
1781787877410,RATING,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-06-18T13:04:40.245669+00:00,,,TheMall-005-M8-BKP-02,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.<break/>Is there any store or brand you’d like to find? I can help you with that!,en-US
1781759989223,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,2,2026-06-18T05:19:53.428609+00:00,,,TheMall-003-M8-BKP-04,quick reply: promotion,ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ<break/>ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ,th-TH
1781702687228,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-17T13:24:48.404555+00:00,accuracy,ความแม่นยำ,TheMall-002-M8-BKP-03,quick reply: Directory,ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ<break/>อยากหาร้านไหนหรือแบรนด์อะไรเป็นพิเศษไหมคะ เดี๋ยวฉันช่วยดูให้ค่ะ,th-TH
1781674811199,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-06-17T05:40:14.373697+00:00,,,TheMall-002-M8-BKP-03, Easy Money,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ Easy Money <break/> ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ <break/>,th-TH
1781613499366,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-06-16T12:38:24.073781+00:00,speed,Speed,TheMall-001-M8-BKP-01, what is Big Block,"I'm sorry, I couldn't find information about Big Block. <break/> If I misunderstood your question, please ask again. <break/>",en-US
1781579358084,RATING,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-06-16T03:09:21.977790+00:00,speed,ความเร็ว,TheMall-004-M8-BKP-05, มินิโซอยู่ที่ไหน,MINISO อยู่ที่ชั้น M ค่ะ <break/> ในอาคาร The Mall Lifestore Bangkapi <break/> เป็นร้านที่จำหน่ายสินค้าหลากหลายประเภท เช่น ของใช้ในบ้าน อิเล็กทรอนิกส์ เครื่องสำอาง และเครื่องเขียนค่ะ <break/> ถ้าคุณต้องการ ฉันช่วยแนะนำเส้นทางไปยังร้านได้นะคะ <break/>,th-TH
