sessionId,askAnswerId,machineId,configId,rating,startAt,reason,reasonText,machineName,firstQuestion,firstAnswer,language
1780135985114,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-30T10:13:09.226864+00:00,,,TheMall-002-M8-BKP-03, มีอีเว้นอะไรไหมวันนี้,"วันนี้ที่ The Mall Lifestore Bangkapi มีอีเว้นท์น่าสนใจหลายอย่างค่ะ <break/>
- WAT THE FEST ที่ชั้น G เป็นงานที่มีป๊อปอัพโชว์เคสและโปรโมชั่นต่างๆ <break/>
- Island event ก็อยู่ที่ชั้น G เช่นกันค่ะ <break/>
- Japan Discovery อยู่ที่ชั้น 1 เป็นงานเกี่ยวกับการค้นพบวัฒนธรรมญี่ปุ่น <break/>
ถ้าคุณสนใจงานไหน สามารถไปชมได้เลยนะคะ <break/>",th-TH
1780129084735,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-30T08:18:13.719776+00:00,accuracy,Accuracy,TheMall-003-M8-BKP-04,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.<break/>Is there any store or brand you’d like to find? I can help you with that!,en-US
1780126035617,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-30T08:16:20.715743+00:00,accuracy,Accuracy,TheMall-003-M8-BKP-04,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.<break/>Is there any store or brand you’d like to find? I can help you with that!,en-US
1780059983372,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-05-29T13:06:25.356781+00:00,,,TheMall-002-M8-BKP-03,quick reply: MCard,MCard มีหลากหลายรูปแบบ สามารถคลิกดูได้ตาม Card ด้านล่าง,th-TH
1780035461884,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-29T06:17:46.882148+00:00,helpfulness,Helpfulness,TheMall-003-M8-BKP-04,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.<break/>Is there any store or brand you’d like to find? I can help you with that!,en-US
1780035430382,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-29T06:17:15.579403+00:00,helpfulness,Helpfulness,TheMall-003-M8-BKP-04, ร้านอาหาร,ที่ The Mall Lifestore Bangkapi มีร้านอาหารหลายร้านค่ะ <break/> เช่น COCO ICHIBANYA อยู่ที่ชั้น 3 <break/> เป็นร้านอาหารและคาเฟ่ที่ให้บริการอาหาร <break/> หรือถ้าคุณชอบบรรยากาศคาเฟ่และร้านอาหารแบบผสมผสาน BEARHOUSE อยู่ที่ชั้น 1 ค่ะ <break/> นอกจากนี้ยังมี FUJI RESTAURANT ที่ชั้น 3 ด้วยนะคะ <break/> ถ้าคุณสนใจร้านไหน หรืออยากได้ข้อมูลเพิ่มเติม แจ้งได้นะคะ <break/>,th-TH
1780023150417,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-29T05:32:49.965841+00:00,accuracy,Accuracy,TheMall-003-M8-BKP-04,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.<break/>Is there any store or brand you’d like to find? I can help you with that!,en-US
1779947542468,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,2,2026-05-28T10:43:39.176546+00:00,helpfulness,Helpfulness,TheMall-001-M8-BKP-01,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.<break/>Is there any store or brand you’d like to find? I can help you with that!,en-US
1779887536367,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,2,2026-05-27T13:26:58.544810+00:00,,,TheMall-002-M8-BKP-03,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.<break/>Is there any store or brand you’d like to find? I can help you with that!,en-US
1779887495601,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-05-27T13:11:37.993684+00:00,helpfulness,Helpfulness,TheMall-002-M8-BKP-03,quick reply: Special Privilege,"""ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ<break/>ค้นพบสิทธิพิเศษที่รอคุณอยู่ทั่วทั้งศูนย์การค้า<break/>คุณต้องการดูร้านค้าที่ร่วมรายการหรือไม่<break/>ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ""",th-TH
1779887274619,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-05-27T13:07:58.010407+00:00,,,TheMall-002-M8-BKP-03,quick reply: promotion,ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ<break/>ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ,th-TH
1779884537571,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-05-27T12:22:21.007629+00:00,,,TheMall-002-M8-BKP-03, สวัสดี,ฉันคือ M-Agent ค่ะ <break/> ยินดีที่ได้ช่วยเหลือคุณ <break/> มีอะไรให้ช่วยไหมคะ? <break/>,th-TH
1779882534048,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-05-27T11:48:56.319884+00:00,,,TheMall-002-M8-BKP-03,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US
1779785540349,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-05-26T08:52:26.748684+00:00,speed,Speed,TheMall-001-M8-BKP-01, Empire,"I'm sorry, I couldn't find information about Empire. <break/> If I misunderstood your question, please ask again. <break/>",en-US
1779778424502,RATING,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-05-26T06:53:48.208723+00:00,,,TheMall-005-M8-BKP-02,quick reply: promotion,ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ<break/>ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ,th-TH
1779719743945,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-25T14:35:45.912666+00:00,accuracy,Accuracy,TheMall-002-M8-BKP-03,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.<break/>There are currently coffee and tea drink promotions available within the mall.<break/>Would you like me to recommend participating stores?""",en-US
1779715146503,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-05-25T13:19:13.424338+00:00,,,TheMall-002-M8-BKP-03, สวัสดีครับ,ฉันคือ M-Agent ค่ะ <break/> ยินดีที่ได้ช่วยเหลือคุณ <break/> มีอะไรให้ช่วยไหมคะ? <break/>,th-TH
1779714184324,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-05-25T13:03:11.300813+00:00,,,TheMall-001-M8-BKP-01, McDonald's,แมคโดนัลด์อยู่ที่ชั้น G ของ The Mall Lifestore Bangkapi ค่ะ <break/> เป็นร้านอาหารประเภทคาเฟ่และร้านอาหารที่ให้บริการอาหารจานด่วน <break/> คุณสามารถหาแมคโดนัลด์ได้ที่ชั้น G เลยค่ะ <break/> ถ้าคุณอยู่ที่เคาน์เตอร์ประชาสัมพันธ์ ชั้น G ก็จะอยู่ใกล้ๆ กันเลยค่ะ <break/>,th-TH
1779714071891,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-05-25T13:01:56.075299+00:00,,,TheMall-001-M8-BKP-01,quick reply: promotion,There are several great promotions available right now.<break/>You can tap the cards below to see more details.,en-US
1779624292360,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-05-24T12:33:33.475897+00:00,speed,Speed,TheMall-002-M8-BKP-03,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.<break/>There are currently coffee and tea drink promotions available within the mall.<break/>Would you like me to recommend participating stores?""",en-US
1779624889866,RATING,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-05-24T12:14:55.967244+00:00,,,TheMall-005-M8-BKP-02, Yakiniku Premium อยู่ชั้นไหน,Yakiniku Like Premium ที่คุณถามหา ฉันไม่พบข้อมูลตรงๆ ค่ะ <break/> แต่ถ้าคุณหมายถึงร้าน Yakiniku Like ร้านปิ้งย่างญี่ปุ่นทั่วไป <break/> ร้านนี้ตั้งอยู่ที่ชั้น 3 ของ The Mall Lifestore Bangkapi ค่ะ <break/> อยู่ในโซนอาหารชั้น 3 ใกล้กับจุดแลกของรางวัลเลยค่ะ <break/> ถ้าต้องการข้อมูลเพิ่มเติม แจ้งได้นะคะ <break/>,th-TH
1779622244080,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-24T11:30:46.228042+00:00,helpfulness,Helpfulness,TheMall-001-M8-BKP-01,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.<break/>There are currently coffee and tea drink promotions available within the mall.<break/>Would you like me to recommend participating stores?""",en-US
1779615480649,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-05-24T09:48:48.852014+00:00,,,TheMall-003-M8-BKP-04,quick reply: Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.<break/>Discover special privileges waiting for you across the mall.<break/>Would you like to see participating stores?”""",en-US
1779540997602,RATING,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-05-23T12:56:39.588942+00:00,helpfulness,Helpfulness,TheMall-004-M8-BKP-05,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.<break/>There are currently coffee and tea drink promotions available within the mall.<break/>Would you like me to recommend participating stores?""",en-US
1779504263520,RATING,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-05-23T12:54:47.698712+00:00,helpfulness,Helpfulness,TheMall-004-M8-BKP-05,quick reply: promotion,There are several great promotions available right now.<break/>You can tap the cards below to see more details.,en-US
1779539190928,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-23T12:26:35.242861+00:00,,,TheMall-002-M8-BKP-03, สะสมแต้มเลย,"คุณสามารถสะสมแต้ม M Points ได้โดยการใช้บัตร M Card ค่ะ <break/>
วิธีสะสมแต้มหลักๆ คือ การสแกนใบเสร็จจากร้านค้าที่ร่วมรายการใน The Mall และ The Mall Lifestore ค่ะ <break/>
โดยจะได้รับ 1 แต้ม M Point ทุกๆ การใช้จ่าย 25 บาทในร้านค้าทั่วไปค่ะ <break/>
สำหรับร้านในกลุ่มไอที, แก็ดเจ็ต, เฟอร์นิเจอร์, คลินิกความงาม และสถาบันการศึกษา จะได้รับ 1 แต้มทุก 50 บาทค่ะ <break/>
คุณต้องเป็นสมาชิก M Card และสแกนใบเสร็จผ่านแอป M Card หรือแจ้งหมายเลขสมาชิกที่เคาน์เตอร์ก่อนชำระเงินค่ะ <break/>
นอกจากนี้ยังมีโปรโมชั่นพิเศษ เช่น Magic Friday ที่ให้แต้มคูณ 5 เท่าในบางร้านด้วยนะคะ <break/>
ถ้าคุณต้องการรายละเอียดเพิ่มเติมหรือวิธีการสแกนใบเสร็จ ฉันยินดีช่วยอธิบายเพิ่มเติมค่ะ <break/>",th-TH
1779527729543,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,2,2026-05-23T09:15:31.910833+00:00,accuracy,Accuracy,TheMall-002-M8-BKP-03,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.<break/>There are currently coffee and tea drink promotions available within the mall.<break/>Would you like me to recommend participating stores?""",en-US
1779525417558,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-23T08:37:02.097882+00:00,helpfulness,Helpfulness,TheMall-002-M8-BKP-03, สวัสดีจ้า,ฉันคือ M-Agent ค่ะ <break/> ยินดีที่ได้ช่วยเหลือคุณ <break/> มีอะไรให้ช่วยไหมคะ? <break/>,th-TH
1779447655172,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-22T11:01:01.120197+00:00,accuracy,Accuracy,TheMall-002-M8-BKP-03, สวัสดีอยากรู้ว่าร้านชาบูอยู่ตรงไหน,ร้านชาตรามืออยู่ที่ชั้น G <break/> ในอาคาร The Mall Lifestore Bangkapi ค่ะ <break/> ถ้าคุณต้องการไปที่ร้านนี้ สามารถไปที่ชั้น G ได้เลยนะคะ <break/> มีอะไรให้ช่วยเพิ่มเติมไหมคะ? <break/>,th-TH
1779425186605,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,2,2026-05-22T04:46:28.619781+00:00,,,TheMall-002-M8-BKP-03,quick reply: Coffee or Tea,"""ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ<break/>ขณะนี้มีโปรโมชั่นเครื่องดื่มกาแฟและชาภายในศูนย์การค้าค่ะ<break/>สนใจให้ฉันแนะนำร้านที่ร่วมรายการไหมคะ""",th-TH
1779343650048,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-21T06:07:41.492970+00:00,,,TheMall-003-M8-BKP-04, ไปหน้า Home พนักงานระดับ 7 จะได้ขึ้นโบนัสเท่าไหร่,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับโบนัสสำหรับพนักงานระดับ 7 ที่หน้า Home <break/> ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ <break/>,th-TH
1779343587555,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-05-21T06:06:31.972199+00:00,,,TheMall-003-M8-BKP-04, ไม่ได้ยิน,"ถ้าคุณไม่ได้ยินหรือมีปัญหาเรื่องเสียง <break/> ที่ The Mall Lifestore Bangkapi ชั้น 1 โซน Betrend มีร้านเครื่องเสียงคุณภาพดีหลายร้านค่ะ <break/> เช่น B&W, Shure, Sennheiser และ Marshall <break/> ร้านเหล่านี้จำหน่ายลำโพงและหูฟังคุณภาพสูง <break/> คุณสามารถไปลองฟังและเลือกหูฟังหรืออุปกรณ์ที่เหมาะกับคุณได้เลยค่ะ <break/> ถ้าต้องการ ฉันช่วยแนะนำร้านไหนเป็นพิเศษไหมคะ? <break/>",th-TH
1779250948177,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,2,2026-05-20T04:22:34.384375+00:00,speed,Speed,TheMall-002-M8-BKP-03, Isa company,"I'm sorry, I couldn't find information about Isa company. <break/> If I misunderstood your question, please ask again. <break/>",en-US
1779183959423,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-19T09:46:04.169168+00:00,speed,Speed,TheMall-002-M8-BKP-03, where is Centro development store,"Sorry, I couldn't find information about Centro Department Store here. <break/> However, if you are looking for department stores, we have The Mall and The Mall Lifestore at every branch, <break/> plus Emporium, EmQuartier, Emsphere, and Paragon. <break/> Would you like to know where any of these are located? <break/>",en-US
1779183923303,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-05-19T09:45:27.904451+00:00,helpfulness,Helpfulness,TheMall-002-M8-BKP-03, where is Eva Marie,"EVEANDBOY is located on the Ground (G) floor <break/> in The Mall Lifestore Bangkapi building. <break/> You can find it easily there for all your beauty, skincare, and cosmetic needs! <break/> Let me know if you want more info about their products. <break/>",en-US
1779099852598,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-05-18T10:24:15.965375+00:00,,,TheMall-003-M8-BKP-04,quick reply: promotion,ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ<break/>ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ,th-TH
1779025404408,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-05-17T13:43:28.505527+00:00,,,TheMall-002-M8-BKP-03,quick reply: MCard,MCard มีหลากหลายรูปแบบ สามารถคลิกดูได้ตาม Card ด้านล่าง,th-TH
1779022527017,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,2,2026-05-17T12:55:35.302801+00:00,accuracy,Accuracy,TheMall-002-M8-BKP-03, สวัสดี,ฉันคือ M-Agent ค่ะ <break/> ยินดีที่ได้ช่วยเหลือคุณ <break/> มีอะไรให้ช่วยไหมคะ? <break/>,th-TH
1778998630949,RATING,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-17T06:17:24.875126+00:00,speed,Speed,TheMall-004-M8-BKP-05,quick reply: Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.<break/>Discover special privileges waiting for you across the mall.<break/>Would you like to see participating stores?”""",en-US
1778924018980,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-16T09:33:43.455403+00:00,,,TheMall-001-M8-BKP-01, hello what's up what's up,"I'm doing well, thanks for asking! <break/> I'm here to help you. <break/> What can I assist with? <break/>",en-US
1778923976643,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-16T09:32:58.014574+00:00,helpfulness,Helpfulness,TheMall-001-M8-BKP-01,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.<break/>Is there any store or brand you’d like to find? I can help you with that!,en-US
1778919624478,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-16T08:20:28.738889+00:00,,,TheMall-002-M8-BKP-03,quick reply: Directory,ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ<break/>อยากหาร้านไหนหรือแบรนด์อะไรเป็นพิเศษไหมคะ เดี๋ยวฉันช่วยดูให้ค่ะ,th-TH
1778918138311,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,2,2026-05-16T07:55:42.208308+00:00,helpfulness,Helpfulness,TheMall-003-M8-BKP-04,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.<break/>There are currently coffee and tea drink promotions available within the mall.<break/>Would you like me to recommend participating stores?""",en-US
1778915746206,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-05-16T07:15:49.897761+00:00,helpfulness,Helpfulness,TheMall-003-M8-BKP-04,quick reply: MCard,MCard มีหลากหลายรูปแบบ สามารถคลิกดูได้ตาม Card ด้านล่าง,th-TH
1778901450652,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-05-16T03:17:37.734700+00:00,speed,Speed,TheMall-002-M8-BKP-03, Facebook,"คุณสามารถส่งเรื่องร้องเรียนผ่านทางแชทในเพจ Facebook ได้เลยค่ะ <break/>
โดยแจ้งข้อมูลดังนี้นะคะ <break/>
1. วันที่และเวลาที่เกิดปัญหา <break/>
2. สาขาที่เกิดปัญหา <break/>
3. สถานที่ภายในห้างที่เกิดปัญหา <break/>
4. รูปถ่าย (แนะนำให้มีค่ะ) <break/>
5. ใบเสร็จสินค้า กรณีสินค้ามีความเสียหาย (จำเป็นต้องมีค่ะ) <break/>
เจ้าหน้าที่จะรับเรื่องและประสานงานกับทีมที่เกี่ยวข้องให้ค่ะ <break/>",th-TH
1778742008905,RATING,52862bc1-4493-49fe-ba8f-6fdb4af31764,71405e8939770bc6b6244b4865835a88,3,2026-05-14T14:00:13.136936+07:00,,,52862bc1-4493-49fe-ba8f-6fdb4af31764,quick reply: Department Store Promotion,There is a Bangkok Bank M VISA card promotion available.,en-US
1778741971932,RATING,52862bc1-4493-49fe-ba8f-6fdb4af31764,71405e8939770bc6b6244b4865835a88,3,2026-05-14T13:59:50.999639+07:00,,,52862bc1-4493-49fe-ba8f-6fdb4af31764,banner: BBLM EXCLUSIVE MONTHLY ศูนย์ฯ,"The BBLM Exclusive Monthly promotion is called ""Exclusive Month: 10 Top Spenders for Bangkok Bank M Legend and M Luxe Credit Card Members.""",en-US
1778763860436,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-05-14T13:04:26.161713+00:00,helpfulness,Helpfulness,TheMall-002-M8-BKP-03,quick reply: Directory,ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ<break/>อยากหาร้านไหนหรือแบรนด์อะไรเป็นพิเศษไหมคะ เดี๋ยวฉันช่วยดูให้ค่ะ,th-TH
