sessionId,askAnswerId,machineId,configId,rating,startAt,reason,reasonText,machineName,firstQuestion,firstAnswer,language
1777365579541,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,71405e8939770bc6b6244b4865835a88,4,2026-04-28T15:39:38.205+07:00,,,TheMall-002-M7-BKE-01, Pet Shop,"สวัสดีค่ะคุณลูกค้า! สำหรับ M Card นั้น เรามีโปรโมชั่นและสิทธิพิเศษมากมายเลยค่ะ <break/>  
1. สมาชิกใหม่ที่สมัครผ่านแอป M Card จะได้รับคูปองต้อนรับมูลค่า 100 บาท และฟรีที่จอดรถ 1 ชั่วโมง (ใช้ได้ที่ The Mall Life Store, The Mall, Emporium, EmQuartier, Emsphere และ Paragon) ตั้งแต่ 1 เมษายน ถึง 31 ตุลาคม 2026 ค่ะ <break/>  
2. สมาชิก M Card สามารถแลกคะแนน M Points เพื่อรับส่วนลดสูงสุด 100 บาท ที่ร้านอาหารยอดนิยม 10 แห่ง เมื่อใช้บัตรเดบิต Bangkok Bank M Visa และแลกคะแนนผ่านแอป M Card ได้ตั้งแต่ 1 มกราคม ถึง 30 มิถุนายน 2026 ค่ะ <break/>  
3. โปรโมชั่นรับฟรี PUFFER BAG มูลค่า 890 บาท เมื่อสะสมยอดซื้อ 6,000 บาทขึ้นไปต่อวัน เฉพาะวันจันทร์ถึงพฤหัสบดี ตั้งแต่ 23 มีนาคม ถึง 28 เมษายน 2026 ที่ห้างสรรพสินค้าและร้านค้าที่ร่วมรายการค่ะ <break/>  
4. โปรโมชั่น SUMMER CATION สำหรับสมาชิก M Card ที่สะสมยอดซื้อในวันศุกร์-เสาร์-อาทิตย์ รับ PUFFY BAG มูลค่า 490 บาท และคูปอง M CASH สูงสุด 1,800 บาท (หรือ 3,500 บาทสำหรับ Scarlet M Card / Platinum M Card) ถึงวันที่ 28 เมษายน 2026 ค่ะ <break/>  
5. สมาชิกบัตรเครดิต Bangkok Bank M VISA รับส่วนลดเพิ่ม 5% ที่ Watch Galleria สาขาต่างๆ รวมถึง The Mall Korat, The Mall Lifestyle Thapra, Ngamwongwan, Bangkae, Bangkapi, Emporium และ Paragon ถึง 30 มิถุนายน 2026 ค่ะ <break/>  
ถ้าคุณลูกค้าสนใจโปรโมชั่นไหนเป็นพิเศษ แจ้งได้นะคะ ยินดีช่วยค่ะ! <break/>",th-TH
1777368448057,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,71405e8939770bc6b6244b4865835a88,3,2026-04-28T09:27:32.892479+00:00,helpfulness,Helpfulness,TheMall-003-M8-BKP-04,quick reply: MCard,MCard มีหลากหลายรูปแบบ สามารถคลิกดูได้ตาม Card ด้านล่าง,th-TH
1777295104052,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,71405e8939770bc6b6244b4865835a88,4,2026-04-27T19:51:29.202+07:00,speed,Speed,TheMall-002-M7-BKE-01,,,
1777285159897,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-27T18:28:12.305529+07:00,,,TheMall-001-M8-BKP-01,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.
There are currently coffee and tea drink promotions available within the mall.",en-US
1777269157384,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-27T13:29:06.849606+07:00,,,TheMall-001-M8-BKP-01,quick reply: Directory,end,en-US
1777217924693,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-26T22:38:49.276915+07:00,,,TheMall-002-M8-BKP-03,เดือนหน้ามี Event อะไรบ้าง,"เดือนหน้าที่ The Mall Lifestore บางกะปิ มีอีเวนต์น่าสนใจหลายงานค่ะ
เช่น Japan Discovery อยู่ชั้น 1
WAT THE FEST ที่ชั้น G
Jungle Walk ที่ชั้น G
และ Island ที่ชั้น G ด้วยค่ะ
ถ้าคุณสนใจงานไหน อยากทราบรายละเอียดเพิ่มเติมบอกได้นะคะ [interrupt]",th-TH
1777213946169,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-04-26T21:32:32.281858+07:00,,,TheMall-002-M8-BKP-03,SUSHIRO อยู่ตรงไหน,"SUSHIRO อยู่ที่ชั้น 2 ของ The Mall Lifestore Bangkapi ค่ะ
ถ้าคุณชอบซูชิและอาหารญี่ปุ่น ต้องไม่พลาดที่นี่เลยค่ะ
มีอะไรให้ช่วยเพิ่มเติมไหมคะ?",th-TH
1777192367723,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-04-26T15:56:10.259616+07:00,helpfulness,Helpfulness,TheMall-001-M8-BKP-01,quick reply: promotion,There are several great promotions available right now.,en-US
1777190902506,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-04-26T15:08:25.916153+07:00,helpfulness,Helpfulness,TheMall-003-M8-BKP-04,quick reply: promotion,"There are several great promotions available right now.
You can tap the cards below to see more details.",en-US
1777189436134,RATING,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-26T14:44:02.271+07:00,,,TheMall-005-M8-BKP-02,ร้านกาแฟ,"ที่เดอะมอลล์บางกะปิ มีร้านกาแฟหลายร้านนะคะ
- 1:2 (ONE TO TWO COFFEE) อยู่ชั้น G เป็นคาเฟ่และร้านอาหาร มีทั้งกาแฟและอาหารค่ะ
- STARBUCKS อยู่ชั้น G มีเครื่องดื่มร้อน เย็น กาแฟ ชา และขนมด้วยค่ะ
- PUNTHAI COFFEE อยู่ชั้น 1 เป็นร้านกาแฟพร้อมอาหารค่ะ
- CAFE AMAZON อยู่ชั้น 2 มีเครื่องดื่มและของว่างเบาๆ ค่ะ
- True Coffee อยู่ในอาคารเดอะมอลล์บางกะปิ มีเครื่องดื่มและอาหารเบาๆ ค่ะ
คุณสนใจร้านไหนเป็นพิเศษไหมคะ? [interrupt]",th-TH
1777112531454,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-25T17:22:16.254513+07:00,speed,Speed,TheMall-002-M8-BKP-03,on the way,interrupt,th-TH
1777110553235,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,2,2026-04-25T16:49:14.646227+07:00,accuracy,Accuracy,TheMall-003-M8-BKP-04,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US
1777108237033,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-25T16:10:40.588662+07:00,accuracy,Accuracy,TheMall-002-M8-BKP-03,ห้องน้ำ,"ห้องน้ำที่เดอะมอลล์ไลฟ์สโตร์บางกะปิมีอยู่ทุกชั้นค่ะ
- ชั้น M อยู่โซนกลางใกล้กับ H&M และทางเข้ากูร์เมต์มาร์เก็ต
- ชั้น 1 ใกล้ยูนิโคล่และแผนกรองเท้าและกระเป๋า
- ชั้น 3 ใกล้โซนบางกะปิซีนีเพล็กซ์และสตาร์บัคส์ค่ะ
นอกจากนี้ยังมีห้องน้ำสำหรับผู้พิการอยู่ทุกชั้นใกล้กับห้องน้ำทั่วไปด้วยนะคะ
สะดวกมากเลยค่ะถ้าคุณต้องการใช้บริการห้องน้ำที่นี่",th-TH
1777104766522,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-25T15:12:49.386425+07:00,speed,Speed,TheMall-002-M8-BKP-03,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US
1777104746031,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-04-25T15:12:30.24539+07:00,,,TheMall-002-M8-BKP-03,quick reply: MCard,end,en-US
1777104717089,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-25T15:12:09.160519+07:00,helpfulness,Helpfulness,TheMall-002-M8-BKP-03,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.
There are currently coffee and tea drink promotions available within the mall.
Would you like me to recommend participating stores?""",en-US
1777035233548,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-04-24T19:53:56.30656+07:00,,,TheMall-002-M8-BKP-03,quick reply: Special Privilege,"""ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ
ค้นพบสิทธิพิเศษที่รอคุณอยู่ทั่วทั้งศูนย์การค้า
คุณต้องการดูร้านค้าที่ร่วมรายการหรือไม่
ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ"" [interrupt]",th-TH
1777031470425,RATING,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-24T18:51:15.943+07:00,accuracy,Accuracy,TheMall-004-M8-BKP-05,M Card Platinum Lounge,"Platinum M Lounge อยู่ที่ The Mall Lifestore Bangkapi ชั้น 2 ค่ะ
เปิดบริการตั้งแต่ 10:00 - 22:00 น.
เข้าใช้ได้เฉพาะสมาชิก M Card Platinum, Scarlet M และผู้ถือบัตรเครดิต Bangkok Bank M Visa Luxe/Legend ค่ะ
วิธีเข้าใช้คือสแกนผ่านแอปพลิเคชัน M Card
ภายในเลานจ์มีที่นั่งโซฟาสบาย ๆ, บริการ Wi-Fi, ห้องน้ำสะอาด
พร้อมเครื่องดื่มฟรี เช่น ชา กาแฟ ช็อกโกแลต และขนมว่าง
สมาชิกยังได้รับสิทธิพิเศษที่จอดรถ และสามารถพาแขกเข้าได้ตามเงื่อนไขบัตรค่ะ
ถ้าคุณมีบัตร Platinum M Card ก็สามารถใช้บริการนี้ได้เลยนะคะ",th-TH
1777031345156,RATING,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-04-24T18:49:09.751+07:00,speed,Speed,TheMall-004-M8-BKP-05,HandM,"H&M อยู่ที่เดอะมอลล์ไลฟ์สโตร์บางกะปิค่ะ
ร้านนี้อยู่ที่ชั้น 1
เป็นร้านแฟชั่นและเครื่องประดับระหว่างประเทศ
มีเสื้อผ้าและเครื่องประดับสำหรับผู้หญิง ผู้ชาย และเด็กค่ะ
ถ้าคุณสนใจแฟชั่นที่หลากหลายที่นี่ตอบโจทย์แน่นอนค่ะ [interrupt]",th-TH
1777030049206,RATING,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-24T18:27:31.13+07:00,accuracy,Accuracy,TheMall-004-M8-BKP-05,quick reply: Coffee or Tea,"""ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ
ขณะนี้มีโปรโมชั่นเครื่องดื่มกาแฟและชาภายในศูนย์การค้าค่ะ
สนใจให้ฉันแนะนำร้านที่ร่วมรายการไหมคะ""",th-TH
1777030015274,RATING,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-04-24T18:27:00.387+07:00,helpfulness,Helpfulness,TheMall-004-M8-BKP-05,เธอมาจากไหน,"ฉันคือ M-Agent ค่ะ
ยินดีที่ได้ช่วยเหลือคุณ
มีอะไรให้ช่วยไหมคะ?",th-TH
1777029981544,RATING,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-04-24T18:26:19.399+07:00,helpfulness,Helpfulness,TheMall-004-M8-BKP-05,quick reply: Coffee or Tea,"""ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ
ขณะนี้มีโปรโมชั่นเครื่องดื่มกาแฟและชาภายในศูนย์การค้าค่ะ
สนใจให้ฉันแนะนำร้านที่ร่วมรายการไหมคะ""",th-TH
1777029880188,RATING,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-04-24T18:24:45.194+07:00,helpfulness,Helpfulness,TheMall-004-M8-BKP-05,เธอชื่ออะไร,"ฉันคือ M-Agent ค่ะ
ยินดีที่ได้ช่วยเหลือคุณ",th-TH
1777029853057,RATING,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-24T18:24:14.786+07:00,accuracy,Accuracy,TheMall-004-M8-BKP-05,quick reply: promotion,"ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ
ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ",th-TH
1777024239853,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-24T16:50:45.221602+07:00,accuracy,Accuracy,TheMall-002-M8-BKP-03, เข้าซอย, [interrupt],th-TH
1777020678578,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-04-24T15:51:22.482585+07:00,,,TheMall-003-M8-BKP-04,How smart are you?,"I'm here to help you with all the info you need!
What can I assist you with today?",en-US
1777010137635,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-24T12:55:42.391506+07:00,,,TheMall-002-M8-BKP-03,"Swensen's, McDonald's","Swensen's อยู่ที่ชั้น G ของ The Mall Lifestore Bangkapi ค่ะ
เป็นร้านอาหารและคาเฟ่ที่ให้บริการอาหารหลากหลาย
ส่วน McDonald's ก็อยู่ที่ชั้น G เช่นกันค่ะ
เป็นร้านอาหารฟาสต์ฟู้ดที่มีเมนูหลากหลายและเป็นที่นิยมมาก
ถ้าคุณสนใจอยากไปทานที่ไหน ฉันช่วยแนะนำได้ค่ะ [interrupt]",th-TH
1777005500396,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-24T11:38:22.655226+07:00,accuracy,Accuracy,TheMall-002-M8-BKP-03,OAKLEY,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ OAKLEY
แต่ถ้าคุณสนใจแว่นตาแฟชั่นหรือแว่นตากันแดดที่ The Mall Bangkapi
เรามีร้านที่น่าสนใจหลายร้านค่ะ เช่น
INFINITE EYEWEAR ชั้น G
Sunglass Hut ชั้น M
Glassaholic ชั้น M
THE NEXT ชั้น M
และ MISTER EYE ชั้น G
คุณสนใจทราบข้อมูลเพิ่มเติมร้านไหนไหมคะ? [interrupt]",th-TH
1777002470402,RATING,931f1948-b731-47a8-a4c2-bdd48d473584,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-24T10:47:55.005932+07:00,,,TheMall-003-M8-BKP-04,วันนี้มีโปรโมชั่นอะไรบ้างครับ,"วันนี้ที่ The Mall Bangkapi มีโปรโมชั่นน่าสนใจหลายอย่างค่ะ
1. โปรโมชั่น Bangkok Bank M VISA Credit Card X Watch Galleria
- รับส่วนลดเพิ่ม 5% เมื่อซื้อสินค้าจากแบรนด์ที่ร่วมรายการที่ Watch Galleria
- ต้องใช้บัตรเครดิต Bangkok Bank M VISA และมียอดซื้อขั้นต่ำ 10,000 บาทขึ้นไป
- โปรโมชั่นนี้ใช้ได้ถึงวันที่ 30 มิถุนายน 2569
2. โปรโมชั่น M Power Black On-Top 10% Discount
- รับส่วนลดเพิ่ม 10% สูงสุด 300 บาท สำหรับการซื้อสินค้าทุกแผนกในร้านค้าที่ร่วมรายการ
- จำกัด 1 สิทธิ์ต่อบัตร M Card ต่อเดือน
- ใช้ได้ถึง 31 ธันวาคม 2569
3. โปรโมชั่น M Power Blue/Black On-Top 10% Discount
- รับส่วนลดเพิ่ม 10% สูงสุด 200 บาท สำหรับการซื้อสินค้าทุกแผนกในร้านค้าที่ร่วมรายการ
- จำกัด 1 สิทธิ์ต่อบัตร M Card ต่อเดือน
- ใช้ได้ถึง 31 ธันวาคม 2569
4. โปรโมชั่น Bangkok Bank M Visa Debit Card: Redeem 9 M Points for ""10 Popular Restaurants for Foodies""
- แลก 9 คะแนน M Points เพื่อรับส่วนลดสูงสุด 100 บาท ที่ร้านอาหาร 10 แห่งที่ร่วมรายการ
- ใช้ได้ถึง 30 มิถุนายน 2569
ถ้าคุณสนใจโปรโมชั่นไหน หรืออยากทราบรายละเอียดเพิ่มเติม แจ้งได้นะคะ
ยินดีช่วยค่ะ!",th-TH
1776955338921,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-24T07:38:30.706598+07:00,,,TheMall-002-M8-BKP-03,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US
1776950339942,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-04-23T20:19:02.080278+07:00,,,TheMall-001-M8-BKP-01,quick reply: Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.
Discover special privileges waiting for you across the mall.
Would you like to see participating stores?”""",en-US
1776939278604,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,2,2026-04-23T17:14:42.944842+07:00,accuracy,Accuracy,TheMall-002-M8-BKP-03,quick reply: promotion,"ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ
ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ [interrupt]",th-TH
1776936623361,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-04-23T16:30:25.821824+07:00,,,TheMall-002-M8-BKP-03,ฮัลโหล, [interrupt],th-TH
1776932199926,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-04-23T15:16:45.57257+07:00,accuracy,Accuracy,TheMall-002-M8-BKP-03,วอลเลย์บอลเมื่อไหร่,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับวอลเลย์บอลที่ The Mall บางกะปิค่ะ
ถ้าคุณสนใจงานอีเวนต์อื่น ๆ ฉันสามารถช่วยแนะนำได้นะคะ
คุณต้องการทราบข้อมูลเพิ่มเติมไหมคะ?",th-TH
1776927796149,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-23T14:03:20.565028+07:00,accuracy,Accuracy,TheMall-002-M8-BKP-03,สวัสดี,"ฉันคือ M-Agent ค่ะ
ยินดีที่ได้ช่วยเหลือคุณ
มีอะไรให้ช่วยไหมคะ? [interrupt]",th-TH
1776919781068,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,1,2026-04-23T11:57:44.323505+07:00,,,TheMall-002-M8-BKP-03,quick reply: Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.
Discover special privileges waiting for you across the mall.
Would you like to see participating stores?”""",en-US
1776860287055,RATING,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,3,2026-04-22T19:18:12.03428+07:00,speed,Speed,TheMall-001-M8-BKP-01,quick reply: Special Privilege,"""ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ
ค้นพบสิทธิพิเศษที่รอคุณอยู่ทั่วทั้งศูนย์การค้า
คุณต้องการดูร้านค้าที่ร่วมรายการหรือไม่
ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ""",th-TH
1776851918989,RATING,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,4,2026-04-22T16:58:44.063772+07:00,,,TheMall-002-M8-BKP-03,เดี๋ยวป้าป้า,"ขอโทษค่ะ ฉันไม่เข้าใจคำว่า ""เดี๋ยวป้าป้า"" ค่ะ
ถ้าคุณต้องการความช่วยเหลือหรือมีคำถามอื่น ๆ กรุณาบอกฉันได้นะคะ
ยินดีช่วยเสมอค่ะ [interrupt]",th-TH
1776848395857,RATING,52862bc1-4493-49fe-ba8f-6fdb4af31764,99f8da69b84a399636d31c093b9041e3,4,2026-04-22T16:00:03.225069+07:00,helpfulness,Helpfulness,52862bc1-4493-49fe-ba8f-6fdb4af31764,The Woman Fashion,"If you're looking for women's fashion, we have several lovely boutiques here at The Mall Lifestore Ngamwongwan.",en-US
1776848171342,RATING,52862bc1-4493-49fe-ba8f-6fdb4af31764,99f8da69b84a399636d31c093b9041e3,4,2026-04-22T15:56:20.373569+07:00,speed,Speed,52862bc1-4493-49fe-ba8f-6fdb4af31764,เพิ่งสมัคร M Card ไป มีโปรต้อนรับไหม,สำหรับสมาชิกใหม่ M Card ที่สมัครผ่านแอป M Card จะได้รับคูปองต้อนรับมูลค่า 100 บาทค่ะ,th-TH
