sessionId,askAnswerId,machineId,configId,audioUrl,question,answer,language,isHelpful,isApology,startAt,endAt,category,subCategory,mentionedstorename,isMentionedBrandsInKM,quickReplyLevel,quickReplyParentTitle,questionNumber,keyword,machineName
1764507553653,1764507560009,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=3313f8a6e18cf65831a4924b5209a700,จอดฟรีได้กี่ชั่วโมง,"ที่เดอะมอลล์บางกะปิ คุณสามารถจอดฟรีได้ตามนี้ค่ะ
ถ้าคุณใช้จ่าย 300 บาท จะได้จอดฟรี 4 ชั่วโมง
ถ้าใช้จ่าย 1,500 บาท จะได้จอดฟรี 7 ชั่วโมง
และถ้าใช้จ่าย 3,000 บาท จะได้จอดฟรี 11 ชั่วโมงค่ะ
สำหรับบริการโรงหนังและฟิตเนส จะได้จอดฟรี 5 ชั่วโมงนะคะ
ส่วนเวลาจอดฟรีทั่วไปในวันธรรมดาจะได้ฟรี 1-3 ชั่วโมงค่ะ
ถ้าวันหยุดจะได้ฟรี 1-2 ชั่วโมงค่ะ
ถ้าต้องการจอดเกินเวลาฟรี จะมีค่าบริการชั่วโมงละ 20 หรือ 50 บาทตามช่วงเวลาค่ะ
ถ้ามีอะไรอยากรู้เพิ่มเติม บอกได้นะคะ",th-TH,,,2025-11-30T19:59:20.009177+07:00,2025-11-30T19:59:28.313497+07:00,Facilities,Specific purpose,,,,,,,TheMall-001-M8-BKP-01
1764505491891,1764507537547,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ
อยากหาร้านไหนหรือแบรนด์อะไรเป็นพิเศษไหมคะ เดี๋ยวฉันช่วยดูให้ค่ะ",th-TH,,,2025-11-30T19:58:57.547564+07:00,2025-11-30T19:58:59.032578+07:00,Map and Navigation,Specific purpose,,,,,,,TheMall-001-M8-BKP-01
1764505491891,1764507532821,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.,en-US,,,2025-11-30T19:58:52.821485+07:00,2025-11-30T19:58:54.51814+07:00,Map and Navigation,Specific purpose,,,,,,,TheMall-001-M8-BKP-01
1764505461853,1764505469914,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,N.CAT,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ N.CAT
ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ",th-TH,,true,2025-11-30T19:24:29.91495+07:00,2025-11-30T19:24:33.910071+07:00,TranscriptionError,,,,,,,,TheMall-001-M8-BKP-01
1764505323696,1764505328433,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,,2025-11-30T19:22:08.433561+07:00,2025-11-30T19:22:10.021785+07:00,Map and Navigation,Specific purpose,,,,,,,TheMall-001-M8-BKP-01
1764501594908,1764501598205,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: MCard,MCard มีหลากหลายรูปแบบ สามารถคลิกดูได้ตาม Card ด้านล่าง,th-TH,,,2025-11-30T18:19:58.205994+07:00,2025-11-30T18:20:00.115577+07:00,Misc,,m card,,,,,,TheMall-001-M8-BKP-01
1764500602398,1764500618190,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,ร้านยา,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับร้านยาที่ชื่อหรือเกี่ยวข้องกับอุทยานค่ะ
ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ",th-TH,,true,2025-11-30T18:03:38.190488+07:00,2025-11-30T18:03:42.342486+07:00,Facilities,Specific purpose,,,,,,,TheMall-001-M8-BKP-01
1764497383337,1764497418381,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=f320ca5e229798d89104b6c54cea677c,ร้านค้า,"ที่เดอะมอลล์ไลฟ์สโตร์บางกะปิ มีร้านค้ามากมายค่ะ
เช่นร้านแฟชั่นและกีฬา เช่น ADIDAS, ANTA, CATH KIDSTON, HLA CONCEPT STORE, POMELO, PUMA, REV RUNNR, SARIN, SKECHERS, URBAN REVIVO
ร้านไลฟ์สไตล์อย่าง KKV และ NITORI
และร้านอาหาร เช่น PURADAK, SENJU SHABU & SUSHI PREMIUM BUFFET, TENJO SUSHI & YAKINIKU PREMIUM BUFFET, และ Mae Sri Ruen
นอกจากนี้ยังมีร้าน YAAKZ SHOP ที่จำหน่ายสินค้าไลฟ์สไตล์ ของแต่งบ้าน และของขวัญด้วยค่ะ
ถ้าคุณสนใจร้านไหนเป็นพิเศษ บอกได้นะคะ",th-TH,,,2025-11-30T17:10:18.382148+07:00,2025-11-30T17:10:26.691356+07:00,Shop Specific,null,,,,,,,TheMall-001-M8-BKP-01
1764497383337,1764497388683,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=2a8cf35153827855486ac2775e8cc8ce,ค่าที่จอดรถ,"ค่าที่จอดรถที่เดอะมอลล์มีรายละเอียดดังนี้ค่ะ
สำหรับสาขาทับพระ, งามวงศ์วาน, บางแค และรามคำแหง
จอดฟรี 1-4 ชั่วโมงแรกค่ะ
ถ้าจอด 5-6 ชั่วโมง คิด 20 บาทต่อชั่วโมง
และถ้าจอด 7 ชั่วโมงขึ้นไป คิด 50 บาทต่อชั่วโมงค่ะ
ส่วนที่สาขาบางกะปิ
จอดฟรี 1-3 ชั่วโมงในวันธรรมดา
และจอดฟรี 1-2 ชั่วโมงในวันหยุดสุดสัปดาห์ค่ะ
ถ้าจอด 4-6 ชั่วโมง คิด 20 บาทต่อชั่วโมง
และถ้าจอด 7 ชั่วโมงขึ้นไป คิด 50 บาทต่อชั่วโมงค่ะ
ถ้าคุณต้องการรายละเอียดเพิ่มเติม แจ้งได้นะคะ",th-TH,,,2025-11-30T17:09:48.683527+07:00,2025-11-30T17:09:56.498682+07:00,Facilities,Specific purpose,,,,,,,TheMall-001-M8-BKP-01
1764497359049,1764497361102,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: promotion,"ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ
ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ",th-TH,,,2025-11-30T17:09:21.102472+07:00,2025-11-30T17:09:25.331972+07:00,Promotions,,,,,,,,TheMall-001-M8-BKP-01
1764483130602,1764484068144,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,,2025-11-30T13:27:48.144164+07:00,2025-11-30T13:27:51.911495+07:00,Map and Navigation,Specific purpose,,,,,,,TheMall-001-M8-BKP-01
1764483082525,1764483100915,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=99a46275168ec5f572418ea30f0e2d22,Krispy Kreme store,"Sorry, I couldn’t find any information about Krispy Kreme store here.
If I misunderstood your question, please ask again.",en-US,,true,2025-11-30T13:11:40.91517+07:00,2025-11-30T13:11:46.183233+07:00,Shop Specific,Food Court,,,,,,,TheMall-001-M8-BKP-01
1764483082525,1764483083930,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,,2025-11-30T13:11:23.93112+07:00,2025-11-30T13:11:25.718856+07:00,Map and Navigation,Specific purpose,,,,,,,TheMall-001-M8-BKP-01
1764426530491,1764426606606,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=e95e2f473a5ad36f1d6121d702c21eec,"My husband, don't talk to my girlfriend.","I'm sorry, I couldn't find information about your husband not talking to your girlfriend.
If I misunderstood your question, please ask again.",en-US,,true,2025-11-29T21:30:06.608829+07:00,2025-11-29T21:30:12.465212+07:00,Misc,,,,,,,,TheMall-001-M8-BKP-01
1764426530491,1764426582394,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=3bee07c32244880599d2af453a95cb5a,"My wife and kids, they are not listening to me. So what should I do? Ask them?","I'm sorry, I couldn't find information about what to do if your wife and kids are not listening to you.
If I misunderstood your question, please ask again.",en-US,,true,2025-11-29T21:29:42.394435+07:00,2025-11-29T21:29:50.251928+07:00,Misc,,,,,,,,TheMall-001-M8-BKP-01
1764426530491,1764426556956,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=699d559d4fd3cf8d38e4fd31556c96a3,"My wife, she's not coming on time. What should I do to her?","I'm sorry, I couldn't find information about what to do if someone is not coming on time.
If I misunderstood your question, please ask again.",en-US,,true,2025-11-29T21:29:16.957731+07:00,2025-11-29T21:29:22.77511+07:00,Out of Scope,,,,,,,,TheMall-001-M8-BKP-01
1764426530491,1764426536130,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=6e793c2b2db2a5cf534f2b5613df5e6c,hello,"Hello!
How can I help you today?
Feel free to ask me anything about The Mall Bangkapi.",en-US,,,2025-11-29T21:28:56.131195+07:00,2025-11-29T21:29:01.191218+07:00,Misc,,,,,,,,TheMall-001-M8-BKP-01
1764421117158,1764423273023,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,นร,"I'm sorry, I couldn't find information about ""นร"".
If I misunderstood your question, please ask again.",en-US,,true,2025-11-29T20:34:33.023795+07:00,2025-11-29T20:34:37.660954+07:00,TranscriptionError,,,,,,,,TheMall-001-M8-BKP-01
1764421117158,1764423260292,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US,,,2025-11-29T20:34:20.292641+07:00,2025-11-29T20:34:22.933145+07:00,Misc,,m card,,,,,,TheMall-001-M8-BKP-01
1764421090720,1764421093278,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,,2025-11-29T19:58:13.278903+07:00,2025-11-29T19:58:14.877615+07:00,Map and Navigation,Specific purpose,,,,,,,TheMall-001-M8-BKP-01
1764415315589,1764415321913,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=93babed29e69542e9c8346ad909939a7,Where is the McDonald's?,"McDonald's is located on the Ground floor, G, of The Mall Lifestore Bangkapi.
You can find it easily in the shopping complex dining area.
It's right here on the G floor, near the information counter.
Enjoy your meal!",en-US,,,2025-11-29T18:22:01.913481+07:00,2025-11-29T18:22:08.246789+07:00,Map and Navigation,Restaurants,mcdonalds,,,,,,TheMall-001-M8-BKP-01
1764410986866,1764411021141,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=3afd9ac9e1b6bdbaa0e1985cce5541ce,ต้อง,"โลตัสอยู่ที่ The Mall Lifestore บางกะปิค่ะ
ร้านอยู่ที่ชั้น 2 ของห้างนะคะ
คุณสามารถขึ้นบันไดเลื่อนหรือใช้ลิฟต์ไปชั้น 2 ได้เลยค่ะ
โลตัสมีสินค้าหมวดเครื่องนอนและที่นอนคุณภาพดีมากค่ะ
ถ้าคุณต้องการข้อมูลเพิ่มเติม แจ้งได้นะคะ",th-TH,,,2025-11-29T17:10:21.141911+07:00,2025-11-29T17:10:27.181442+07:00,TranscriptionError,,,,,,,,TheMall-001-M8-BKP-01
1764410986866,1764410992206,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=0387073260541a31a547d40ba368f787,ถ้าจะไปโลตัสต้องไปทางไหนครับ,"โลตัสอยู่ที่ The Mall Lifestore บางกะปิค่ะ
ร้านอยู่ที่ชั้น 2 ของห้างนะคะ
คุณสามารถขึ้นบันไดเลื่อนหรือใช้ลิฟต์ไปชั้น 2 ได้เลยค่ะ
โลตัสมีสินค้าหมวดเครื่องนอนและที่นอนคุณภาพดีมากค่ะ
ถ้าคุณต้องการข้อมูลเพิ่มเติม แจ้งได้นะคะ",th-TH,,,2025-11-29T17:09:52.209708+07:00,2025-11-29T17:09:59.318428+07:00,Map and Navigation,Specific purpose,lotus,,,,,,TheMall-001-M8-BKP-01
1764410926448,1764410962755,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=51e41af861b2c70d3ea87a49e622ae29,ขอบคุณค่ะ Thank You Thank You,"ยินดีมากค่ะ
ถ้าคุณต้องการความช่วยเหลือเพิ่มเติม แจ้งได้เลยนะคะ
ขอบคุณที่มาใช้บริการค่ะ!",th-TH,,,2025-11-29T17:09:22.755596+07:00,2025-11-29T17:09:27.997888+07:00,Feedback,,,,,,,,TheMall-001-M8-BKP-01
1764410926448,1764410935201,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=72d7247c586360f177d0c8b23eb86809,ฮัลโหล สวัสดีค่ะ อยากรู้ว่ามีที่นั่งไหนว่างบ้างคะ,"มีที่นั่งพักผ่อนกระจายอยู่หลายโซนในห้างค่ะ
คุณสามารถนั่งพักได้ตามจุดเหล่านั้นเลยค่ะ
สะดวกมาก ๆ สำหรับการพักระหว่างช้อปปิ้งค่ะ",th-TH,,,2025-11-29T17:08:55.203588+07:00,2025-11-29T17:09:01.16443+07:00,Facilities,Specific purpose,,,,,,,TheMall-001-M8-BKP-01
1764405227070,1764405251753,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=71f7c370ca4f78de09b79238e0885e93,Where is Oishi?,"Oishi has two restaurants here at The Mall Lifestore Bangkapi.
Oishi Buffet is on the 3rd floor, offering a Japanese buffet.
Oishi Ramen is also on the 3rd floor, serving Japanese ramen dishes.
You can find both easily on the 3rd floor.
Would you like to know more about their menus?",en-US,true,,2025-11-29T15:34:11.753114+07:00,2025-11-29T15:34:17.500954+07:00,Map and Navigation,Specific purpose,oishi,,,,,,TheMall-001-M8-BKP-01
1764405227070,1764405232119,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=22023ed4d8491a3698f636a2fbea5967,Hello.,Hello!,en-US,,,2025-11-29T15:33:52.120598+07:00,2025-11-29T15:33:56.313153+07:00,Misc,,,,,,,,TheMall-001-M8-BKP-01
1764404211245,1764404260552,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=9eda60e2cfc8d72f84f171195ebd61c8,ช่วยบอกทางไปที่ร้านได้ไหม,ขออภัยค่ะ ฉันไม่มีข้อมูลเส้นทางไปยังร้าน H&M โดยตรงค่ะ,th-TH,,true,2025-11-29T15:17:40.552355+07:00,2025-11-29T15:17:45.789877+07:00,Map and Navigation,Specific purpose,,,,,,,TheMall-001-M8-BKP-01
1764404211245,1764404236803,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=4e1eed970674147787237243d8c1a472,อยากรู้ว่า H&M อยู่ตรงไหน,"H&M อยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิค่ะ
ร้านนี้ตั้งอยู่ที่ชั้น M และชั้น 1 ของอาคารค่ะ
ถ้าคุณต้องการ ฉันช่วยบอกทางไปยังร้านได้ค่ะ",th-TH,,,2025-11-29T15:17:16.803185+07:00,2025-11-29T15:17:22.261927+07:00,Map and Navigation,Shop Specific,h and m,,,,,,TheMall-001-M8-BKP-01
1764404211245,1764404222404,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ
อยากหาร้านไหนหรือแบรนด์อะไรเป็นพิเศษไหมคะ เดี๋ยวฉันช่วยดูให้ค่ะ",th-TH,,,2025-11-29T15:17:02.405118+07:00,2025-11-29T15:17:03.562973+07:00,Map and Navigation,Specific purpose,,,,,,,TheMall-001-M8-BKP-01
1764403839266,1764403875009,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US,,,2025-11-29T15:11:15.010098+07:00,2025-11-29T15:11:17.825877+07:00,Misc,,m card,,,,,,TheMall-001-M8-BKP-01
1764403839266,1764403859073,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ
อยากหาร้านไหนหรือแบรนด์อะไรเป็นพิเศษไหมคะ เดี๋ยวฉันช่วยดูให้ค่ะ",th-TH,,,2025-11-29T15:10:59.073505+07:00,2025-11-29T15:11:00.112059+07:00,Map and Navigation,Specific purpose,,,,,,,TheMall-001-M8-BKP-01
1764403839266,1764403840993,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,,2025-11-29T15:10:40.993204+07:00,2025-11-29T15:10:42.3735+07:00,Map and Navigation,Specific purpose,,,,,,,TheMall-001-M8-BKP-01
