sessionId,askAnswerId,machineId,configId,audioUrl,question,answer,language,isHelpful,isApology,startAt,endAt,category,subCategory,mentionedstorename,isMentionedBrandsInKM,quickReplyLevel,quickReplyParentTitle,questionNumber,keyword,machineName
1767171722505,1767171729234,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Monchhichi Meet & Greet,"Don’t miss it!
The adorable Monchhichi Parade will be spreading happiness up close—four times a day at
12:00 / 14:00 / 16:00 / 18:00.
Catch the parade on these dates:
• 4–7 December 2025
• 24–25 December 2025
• 27–28 December 2025
• 31 December 2025 – 1 January 2026",en-US,,,2025-12-31T16:02:09.235368+07:00,2025-12-31T16:02:11.285351+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767171722505,1767171725436,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: The Mall Lifestore The Great New Year First in Thailand,"This year, The Mall Lifestore is bringing you all the Monchhichi cuteness you can handle!
Come feel the vibe of a totally unique Christmas festival and check out Southeast Asia’s first ever giant Monchhichi landmark.
Straight from Japan, packed with legendary cuteness, and ready to fill your holiday with pure joy!",en-US,,,2025-12-31T16:02:05.436724+07:00,2025-12-31T16:02:06.822493+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767171710783,1767171715811,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,,2025-12-31T16:01:55.811723+07:00,2025-12-31T16:01:56.779141+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767170868210,1767171695364,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,Scarlet MCard,"The Scarlet M Card gives you 5 to 10% discount on regular-price items at department stores, Gourmet Market, and Home Fresh Mart, with no minimum purchase.
You earn M Points: 1 point for every 25 THB spent in department stores, Gourmet Market, and Home Fresh Mart, and 1 point for every 50 THB spent at Power Mall.
It’s an invitation-only card with exclusive privileges.
Scarlet M Card members get benefits equivalent to SCPG Diamond Group Card, including up to 60% discount with specified brands and restaurants, VIP Lounge access, Hands Free Shopping, Pick up Service, City Tour Guide, Mailing Service, and complimentary gifts.
These benefits are valid from June 25, 2025, to June 24, 2026.",en-US,,,2025-12-31T16:01:35.364147+07:00,2025-12-31T16:01:43.136909+07:00,Misc,,scarlet,,,,,,TheMall-001-M8-BKP-01
1767170868210,1767171688134,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US,,,2025-12-31T16:01:28.134955+07:00,2025-12-31T16:01:29.51677+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767170749307,1767170754364,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=8e3b227f6f8df7b02359fd1e89be4543,hello,"Hello!
How can I help you today?",en-US,,,2025-12-31T15:45:54.364925+07:00,2025-12-31T15:45:59.185141+07:00,Misc,,,,,,,,TheMall-001-M8-BKP-01
1767170451770,1767170513366,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,POMELO,"POMELO is a fashion store at The Mall Lifestore Bangkapi.
You can find it on floor M.
They sell apparel, clothing, and accessories.
It's a great spot for men's fashion too.
Would you like to know more about their exact location or other stores?",en-US,,,2025-12-31T15:41:53.366445+07:00,2025-12-31T15:41:58.665744+07:00,Shop Specific,Fashion,pomelo,,,,,,TheMall-001-M8-BKP-01
1767170451770,1767170471751,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,Watsons,"WATSONS is located at The Mall Lifestore Bangkapi, on floors 1 and G.
They offer lifestyle, home, gifts, specialty items, and decor products.
It's a great place if you're looking for a variety of lifestyle and home goods.
Would you like to know about their exact location or other stores nearby?",en-US,true,,2025-12-31T15:41:11.751292+07:00,2025-12-31T15:41:24.978314+07:00,Shop Specific,Health and Beauty,watsons,,,,,,TheMall-001-M8-BKP-01
1767170451770,1767170456297,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,,2025-12-31T15:40:56.29787+07:00,2025-12-31T15:40:57.8863+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767170412075,1767170437337,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,,2025-12-31T15:40:37.337444+07:00,2025-12-31T15:40:38.230135+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767170240840,1767170375405,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: The Mall Lifestore The Great New Year First in Thailand,"This year, The Mall Lifestore is bringing you all the Monchhichi cuteness you can handle!
Come feel the vibe of a totally unique Christmas festival and check out Southeast Asia’s first ever giant Monchhichi landmark.
Straight from Japan, packed with legendary cuteness, and ready to fill your holiday with pure joy!",en-US,,,2025-12-31T15:39:35.405477+07:00,2025-12-31T15:39:40.981659+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767170240840,1767170374055,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: The Mall Lifestore The Great New Year First in Thailand,"This year, The Mall Lifestore is bringing you all the Monchhichi cuteness you can handle!
Come feel the vibe of a totally unique Christmas festival and check out Southeast Asia’s first ever giant Monchhichi landmark.",en-US,,,2025-12-31T15:39:34.055261+07:00,2025-12-31T15:39:35.447157+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767169543821,1767169549045,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=6deecc7e7fd4912f433779cc268b38fc,KFC อยู่ตรงไหน,"KFC อยู่ที่ชั้น G ของ The Mall Lifestore Bangkapi ค่ะ
ร้านตั้งอยู่ในโซนอาหาร ใกล้กับจุดที่คุณอยู่เลยค่ะ
เป็นร้านฟาสต์ฟู้ดที่มีไก่ทอดอร่อยมากค่ะ
ถ้าคุณต้องการ ฉันช่วยบอกทางได้ค่ะ",th-TH,,,2025-12-31T15:25:49.045564+07:00,2025-12-31T15:25:55.08852+07:00,Map and Navigation,Food and Beverage,kfc,,,,,,TheMall-001-M8-BKP-01
1767169505247,1767169517682,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=1bab37e166386130be5aa3045be3c3e7,ห้องน้ำอยู่ตรงไหน,"ห้องน้ำทั่วไปอยู่ใกล้กับห้องน้ำสำหรับผู้พิการค่ะ
ห้องน้ำสำหรับผู้พิการมีอยู่ทุกชั้นนะคะ
คุณสามารถหาได้ใกล้กับห้องน้ำทั่วไปเลยค่ะ",th-TH,true,,2025-12-31T15:25:17.683136+07:00,2025-12-31T15:25:23.213577+07:00,Facilities,Restrooms,,,,,,,TheMall-001-M8-BKP-01
1767168298113,1767169204307,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=ccc5c9de930423c6c8456a6fcf908812,WAT THE FEST,"WAT THE FEST is an event happening at The Mall Lifestore Bangkapi.
It takes place on the Ground Floor, near Eve & Boy and McDonald’s.
The event features pop-ups, showcases, and promotions.
It’s a lively spot to explore and enjoy special activities.
Would you like to know more about the event schedule or specific promotions?",en-US,,,2025-12-31T15:20:04.30765+07:00,2025-12-31T15:20:11.415244+07:00,Events,,watthefest,,,,,,TheMall-001-M8-BKP-01
1767168298113,1767169150588,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=ece1a806ab32d8bcfd87b8eadf008374,I'm,"There are some exciting promotions for you!
At Gourmet Market and Home Fresh Mart, enjoy BUY 1 GET 1 FREE and BUY 2 Save More deals with great discounts.
You can shop easily by calling 1480 press 1 or chatting on Line @gourmetmarketth.
Also, the POWER MALL 11.11 BIG SALE on Lazada offers up to 60% off and Buy 1 Get 1 Free on famous appliance brands from November 10 (8 PM) to November 13, 2025.",en-US,,,2025-12-31T15:19:10.588342+07:00,2025-12-31T15:19:21.321292+07:00,TranscriptionError,,,,,,,,TheMall-001-M8-BKP-01
1767168298113,1767169133050,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: promotion,"There are several great promotions available right now.
You can tap the cards below to see more details.",en-US,,,2025-12-31T15:18:53.05082+07:00,2025-12-31T15:18:54.827182+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767168211931,1767168266275,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=697f108caf26e78d690eabf6eec0c36e,Where is Shu store?,"SHU store is located in The Mall Lifestore Bangkapi.
You can find it on floor M.
It's a fashion store selling shoes and footwear.
Let me know if you want more details!",en-US,,,2025-12-31T15:04:26.275807+07:00,2025-12-31T15:04:32.583594+07:00,Map and Navigation,Store Location,shu,,,,,,TheMall-001-M8-BKP-01
1767168211931,1767168251561,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=60af7ef335bfea5d8d4719d437201726,where is ***,,en-US,,,2025-12-31T15:04:11.561253+07:00,2025-12-31T15:04:15.338433+07:00,TranscriptionError,,,,,,,,TheMall-001-M8-BKP-01
1767168211931,1767168240439,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=99f7a09f54f2b66482f748181037259c,where is f***,,en-US,,,2025-12-31T15:04:00.439493+07:00,2025-12-31T15:04:05.018523+07:00,TranscriptionError,,,,,,,,TheMall-001-M8-BKP-01
1767160031741,1767160034129,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US,,,2025-12-31T12:47:14.129557+07:00,2025-12-31T12:47:16.911924+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767156892058,1767159005273,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,,2025-12-31T12:30:05.273276+07:00,2025-12-31T12:30:06.494548+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767156855841,1767156870557,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=c7be0019661576c82947fceaeb1dc735,Where is a nail salon?,"You can find nail salons at The Mall Lifestore Bangkapi.
For example, MILK KIDS SALON & NAILS SALON is on the 3rd floor.
Also, CE-LEB SALON offers nail painting and is located on the 1st floor.
Both provide nail services for you to enjoy!
Would you like to know more about their services?",en-US,true,,2025-12-31T11:54:30.557553+07:00,2025-12-31T11:54:36.829602+07:00,Facilities,Nail Salon,,,,,,,TheMall-001-M8-BKP-01
1767095381439,1767095412210,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: MCard,MCard มีหลากหลายรูปแบบ สามารถคลิกดูได้ตาม Card ด้านล่าง,th-TH,,,2025-12-30T18:50:12.211436+07:00,2025-12-30T18:50:13.278295+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767095381439,1767095408053,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ
อยากหาร้านไหนหรือแบรนด์อะไรเป็นพิเศษไหมคะ เดี๋ยวฉันช่วยดูให้ค่ะ",th-TH,,,2025-12-30T18:50:08.053192+07:00,2025-12-30T18:50:08.821808+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767095381439,1767095402728,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: The Mall Lifestore The Great New Year First in Thailand,"This year, The Mall Lifestore is bringing you all the Monchhichi cuteness you can handle!
Come feel the vibe of a totally unique Christmas festival and check out Southeast Asia’s first ever giant Monchhichi landmark.
Straight from Japan, packed with legendary cuteness, and ready to fill your holiday with pure joy!",en-US,,,2025-12-30T18:50:02.728692+07:00,2025-12-30T18:50:05.051289+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767095381439,1767095392218,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ
อยากหาร้านไหนหรือแบรนด์อะไรเป็นพิเศษไหมคะ เดี๋ยวฉันช่วยดูให้ค่ะ",th-TH,,,2025-12-30T18:49:52.218356+07:00,2025-12-30T18:49:52.774769+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767095381439,1767095389817,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: The Mall Lifestore The Great New Year First in Thailand,"This year, The Mall Lifestore is bringing you all the Monchhichi cuteness you can handle!
Come feel the vibe of a totally unique Christmas festival and check out Southeast Asia’s first ever giant Monchhichi landmark.",en-US,,,2025-12-30T18:49:49.817444+07:00,2025-12-30T18:49:50.856723+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767095236581,1767095243213,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=8564a98bb06d82fac631253f50d7ad8b,ไม่รู้,"ขออภัยค่ะ
ฉันไม่พบข้อมูลเกี่ยวกับ ไม่รู้
ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ",th-TH,,true,2025-12-30T18:47:23.213756+07:00,2025-12-30T18:47:28.530784+07:00,Misc,,,,,,,,TheMall-001-M8-BKP-01
1767084602031,1767084648526,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=3a6377df932b19682b63a928cc82a43e,ห้องน้ำไปทางไหนครับ,"ห้องน้ำทั่วไปอยู่ใกล้ๆ กับห้องน้ำสำหรับผู้พิการค่ะ
ห้องน้ำสำหรับผู้พิการมีทุกชั้นนะคะ
คุณสามารถหาได้ใกล้กับห้องน้ำทั่วไปเลยค่ะ
ถ้าต้องการความช่วยเหลือเพิ่มเติม บอกได้นะคะ",th-TH,,,2025-12-30T15:50:48.526747+07:00,2025-12-30T15:50:54.666323+07:00,Map and Navigation,Restroom,,,,,,,TheMall-001-M8-BKP-01
1767084602031,1767084615376,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=fb33b76c15f2e4d17dc4dd0988c4b884,สวัสดี,"ฉันคือ M-Agent ค่ะ
ยินดีที่ได้ช่วยเหลือคุณ",th-TH,,,2025-12-30T15:50:15.377754+07:00,2025-12-30T15:50:20.153089+07:00,Misc,,,,,,,,TheMall-001-M8-BKP-01
1767079620233,1767080025684,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: MCard,MCard มีหลากหลายรูปแบบ สามารถคลิกดูได้ตาม Card ด้านล่าง,th-TH,,,2025-12-30T14:33:45.685881+07:00,2025-12-30T14:33:46.876434+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767079620233,1767080016280,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US,,,2025-12-30T14:33:36.280782+07:00,2025-12-30T14:33:37.632687+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767079530610,1767079553262,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,LYN อยู่ไหน,"LYN อยู่ที่ชั้น M ใน The Mall Lifestore Bangkapi ค่ะ
เป็นร้านแฟชั่นที่ขายกระเป๋า รองเท้า และเครื่องประดับด้วยนะคะ
ถ้าคุณสนใจ ฉันช่วยบอกทางไปได้ค่ะ",th-TH,,,2025-12-30T14:25:53.262217+07:00,2025-12-30T14:25:57.167121+07:00,Map and Navigation,Store Location,lyn,,,,,,TheMall-001-M8-BKP-01
1767068406163,1767079077271,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,Where is YAKINIKU LIKE?,"YAKINIKU LIKE is located on the 3rd floor of The Mall Lifestore Bangkapi.
You can find it easily there for delicious Japanese food and grilled meat.
Enjoy your meal!",en-US,,,2025-12-30T14:17:57.271967+07:00,2025-12-30T14:18:01.933479+07:00,Map and Navigation,restaurant,yakinikulike,,,,,,TheMall-001-M8-BKP-01
1767068406163,1767079047951,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,Yakiniku,"You can enjoy yakiniku at The Mall Lifestore Bangkapi on the 3rd floor.
Here are some options:
YAKINIKU LIKE offers Japanese food and grilled meat.
TENJO SUSHI & YAKINIKU PREMIUM BUFFET serves yakiniku with buffet options.
Both are great choices for yakiniku lovers!
Would you like to know more about either?",en-US,,,2025-12-30T14:17:27.951986+07:00,2025-12-30T14:17:33.076276+07:00,Shop Specific,Restaurant,yakiniku,,,,,,TheMall-001-M8-BKP-01
1767068406163,1767079021055,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,restaurant,"There are several restaurants at The Mall Lifestore Bangkapi on the 3rd floor.
You can find Li Yang, a Chinese restaurant with buffet and halal options.
Laoyuan serves Thai and Vietnamese dishes.
Hua Seng Hong offers Chinese cuisine.
Kofuku is a Japanese restaurant.
And Amor is a cafe and dessert place.
Would you like details about any of these?",en-US,,,2025-12-30T14:17:01.055942+07:00,2025-12-30T14:17:07.407423+07:00,Facilities,Restaurant Options,,,,,,,TheMall-001-M8-BKP-01
1767068406163,1767079000423,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,,2025-12-30T14:16:40.423747+07:00,2025-12-30T14:16:41.456017+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767068365074,1767068394082,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,"You’re now at The Mall Life Store Bangkapi.
Is there any store or brand you’d like to find? I can help you with that!",en-US,,,2025-12-30T11:19:54.083635+07:00,2025-12-30T11:19:55.187742+07:00,Quick Reply,,,,,,,,TheMall-001-M8-BKP-01
1767068329633,1767068337189,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=f89f57fbffb21a4437cabac788c49306,อื่นๆ,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ อื่นๆ
ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ",th-TH,,true,2025-12-30T11:18:57.189475+07:00,2025-12-30T11:19:01.444118+07:00,Misc,,,,,,,,TheMall-001-M8-BKP-01
